alpha	x	y	density	level	piece
0.1	0.0638200183654729	0.559687786960514	1.91925689009611e-13	1	1
0.1	0.0730027548209366	0.559687786960514	8.77341015501032e-13	1	1
0.1	0.0821854912764004	0.559687786960514	3.7372401533281e-12	1	1
0.1	0.0913682277318641	0.559687786960514	1.48188071340217e-11	1	1
0.1	0.100550964187328	0.559687786960514	5.46575347056096e-11	1	1
0.1	0.109733700642792	0.559687786960514	1.87450206791082e-10	1	1
0.1	0.118916437098255	0.559687786960514	5.97655583510389e-10	1	1
0.1	0.128099173553719	0.559687786960514	1.77159850800021e-09	1	1
0.1	0.137281910009183	0.559687786960514	4.88350371038122e-09	1	1
0.1	0.146464646464646	0.559687786960514	1.25237672086167e-08	1	1
0.1	0.15564738292011	0.559687786960514	2.98986601255474e-08	1	1
0.1	0.164830119375574	0.559687786960514	6.6506578671268e-08	1	1
0.1	0.174012855831038	0.559687786960514	1.38002985932761e-07	1	1
0.1	0.183195592286501	0.559687786960514	2.6754993705252e-07	1	1
0.1	0.192378328741965	0.559687786960514	4.85629653037467e-07	1	1
0.1018	0.201561065197429	0.559687786960514	8.27444684535131e-07	1	1
0.1018	0.210743801652893	0.559687786960514	1.32787180291504e-06	1	1
0.1036	0.219926538108356	0.559687786960514	2.01523309513985e-06	1	1
0.1054	0.22910927456382	0.559687786960514	2.90602203387991e-06	1	1
0.1072	0.238292011019284	0.559687786960514	4.00218250928642e-06	1	1
0.109	0.247474747474748	0.559687786960514	5.29052508814851e-06	1	1
0.1126	0.256657483930211	0.559687786960514	6.74195502595213e-06	1	1
0.1144	0.265840220385675	0.559687786960514	8.30881922615933e-06	1	1
0.118	0.275022956841139	0.559687786960514	9.92281475006117e-06	1	1
0.1198	0.284205693296602	0.559687786960514	1.15009210778026e-05	1	1
0.1234	0.293388429752066	0.559687786960514	1.29672564858734e-05	1	1
0.1252	0.30257116620753	0.559687786960514	1.4290577394755e-05	1	1
0.127	0.311753902662994	0.559687786960514	1.55226434757003e-05	1	1
0.1306	0.320936639118457	0.559687786960514	1.68112950276965e-05	1	1
0.1324	0.330119375573921	0.559687786960514	1.83648357895908e-05	1	1
0.136	0.339302112029385	0.559687786960514	2.03650916065317e-05	1	1
0.1414	0.348484848484849	0.559687786960514	2.28570367128321e-05	1	1
0.1468	0.357667584940312	0.559687786960514	2.56657668529048e-05	1	1
0.1504	0.366850321395776	0.559687786960514	2.83904719174993e-05	1	1
0.154	0.37603305785124	0.559687786960514	3.04954782326801e-05	1	1
0.1558	0.385215794306703	0.559687786960514	3.14727045096045e-05	1	1
0.1558	0.394398530762167	0.559687786960514	3.10119286245082e-05	1	1
0.1522	0.403581267217631	0.559687786960514	2.91072438811332e-05	1	1
0.1468	0.412764003673095	0.559687786960514	2.60562337016039e-05	1	1
0.1396	0.421946740128558	0.559687786960514	2.23578665785219e-05	1	1
0.1324	0.431129476584022	0.559687786960514	1.85586180401088e-05	1	1
0.127	0.440312213039486	0.559687786960514	1.51113848753415e-05	1	1
0.1216	0.44949494949495	0.559687786960514	1.22942429659035e-05	1	1
0.118	0.458677685950413	0.559687786960514	1.02006137089199e-05	1	1
0.1162	0.467860422405877	0.559687786960514	8.7806387637459e-06	1	1
0.1144	0.477043158861341	0.559687786960514	7.9004105415349e-06	1	1
0.1126	0.486225895316804	0.559687786960514	7.39246117001323e-06	1	1
0.1126	0.495408631772268	0.559687786960514	7.08791046815952e-06	1	1
0.1126	0.504591368227732	0.559687786960514	6.83529674316422e-06	1	1
0.1108	0.513774104683196	0.559687786960514	6.51547886417401e-06	1	1
0.1108	0.522956841138659	0.559687786960514	6.05648779796455e-06	1	1
0.109	0.532139577594123	0.559687786960514	5.44372924777171e-06	1	1
0.109	0.541322314049587	0.559687786960514	4.71738397260151e-06	1	1
0.1072	0.55050505050505	0.559687786960514	3.9533846347341e-06	1	1
0.1054	0.559687786960514	0.559687786960514	3.23349776816605e-06	1	1
0.1054	0.568870523415978	0.559687786960514	2.61684188412914e-06	1	1
0.1036	0.578053259871442	0.559687786960514	2.12467267411767e-06	1	1
0.1036	0.587235996326905	0.559687786960514	1.74296703015971e-06	1	1
0.1018	0.596418732782369	0.559687786960514	1.43824203699015e-06	1	1
0.1018	0.605601469237833	0.559687786960514	1.17666656068469e-06	1	1
0.1018	0.614784205693297	0.559687786960514	9.37242745227408e-07	1	1
0.1018	0.62396694214876	0.559687786960514	7.15016973001461e-07	1	1
0.1018	0.633149678604224	0.559687786960514	5.16112170300906e-07	1	1
0.1	0.642332415059688	0.559687786960514	3.49621314000927e-07	1	1
0.1	0.651515151515152	0.559687786960514	2.21138374429345e-07	1	1
0.1	0.660697887970615	0.559687786960514	1.30198283267021e-07	1	1
0.1	0.669880624426079	0.559687786960514	7.12241440331442e-08	1	1
0.1	0.679063360881543	0.559687786960514	3.61627808825182e-08	1	1
0.1	0.688246097337006	0.559687786960514	1.70307221931489e-08	1	1
0.1	0.69742883379247	0.559687786960514	7.4366584961987e-09	1	1
0.1	0.706611570247934	0.559687786960514	3.01022654051748e-09	1	1
0.1	0.715794306703398	0.559687786960514	1.12937743380132e-09	1	1
0.1	0.724977043158861	0.559687786960514	3.92701694366544e-10	1	1
0.1	0.734159779614325	0.559687786960514	1.26546425967501e-10	1	1
0.1	0.743342516069789	0.559687786960514	3.77922205331863e-11	1	1
0.1	0.752525252525253	0.559687786960514	1.04665943332036e-11	1	1
0.1	0.761707988980716	0.559687786960514	2.72437303300383e-12	1	1
0.1	0.77089072543618	0.559687786960514	8.38627811941059e-13	1	1
0.1	0.780073461891644	0.559687786960514	1.02865739969379e-12	1	1
0.1	0.789256198347107	0.559687786960514	3.6628473467273e-12	1	1
0.1	0.798438934802571	0.559687786960514	1.37837974139173e-11	1	1
0.1	0.807621671258035	0.559687786960514	4.84086330449988e-11	1	1
0.1	0.816804407713499	0.559687786960514	1.57600362682298e-10	1	1
0.1	0.825987144168962	0.559687786960514	4.75472703755133e-10	1	1
0.1	0.835169880624426	0.559687786960514	1.32929276703221e-09	1	1
0.1	0.84435261707989	0.559687786960514	3.44383236910976e-09	1	1
0.1	0.853535353535354	0.559687786960514	8.2677941989021e-09	1	1
0.1	0.862718089990817	0.559687786960514	1.83934672182734e-08	1	1
0.1	0.871900826446281	0.559687786960514	3.79196079527364e-08	1	1
0.1	0.881083562901745	0.559687786960514	7.24419889073975e-08	1	1
0.1	0.890266299357208	0.559687786960514	1.2824580951655e-07	1	1
0.1	0.899449035812672	0.559687786960514	2.10388642813406e-07	1	1
0.1	0.908631772268136	0.559687786960514	3.1983625514843e-07	1	1
0.1	0.9178145087236	0.559687786960514	4.50567002211086e-07	1	1
0.1018	0.926997245179063	0.559687786960514	5.88189630932533e-07	1	1
0.1018	0.936179981634527	0.559687786960514	7.11543796663828e-07	1	1
0.1018	0.945362718089991	0.559687786960514	7.97649689241278e-07	1	1
0.1018	0.954545454545455	0.559687786960514	8.28607871918479e-07	1	1
0.1	0.0454545454545455	0.568870523415978	6.71874915045966e-15	1	1
0.1	0.0546372819100092	0.568870523415978	3.58056385647453e-14	1	1
0.1	0.0638200183654729	0.568870523415978	1.77590737035022e-13	1	1
0.1	0.0730027548209366	0.568870523415978	8.19050035274906e-13	1	1
0.1	0.0821854912764004	0.568870523415978	3.51049814384325e-12	1	1
0.1	0.0913682277318641	0.568870523415978	1.39779790356272e-11	1	1
0.1	0.100550964187328	0.568870523415978	5.16972130087488e-11	1	1
0.1	0.109733700642792	0.568870523415978	1.77595876021814e-10	1	1
0.1	0.118916437098255	0.568870523415978	5.66754603161875e-10	1	1
0.1	0.128099173553719	0.568870523415978	1.68058831742123e-09	1	1
0.1	0.137281910009183	0.568870523415978	4.63228457860702e-09	1	1
0.1	0.146464646464646	0.568870523415978	1.18747000685412e-08	1	1
0.1	0.15564738292011	0.568870523415978	2.83298348377341e-08	1	1
0.1	0.164830119375574	0.568870523415978	6.29583040590588e-08	1	1
0.1	0.174012855831038	0.568870523415978	1.30485641995228e-07	1	1
0.1	0.183195592286501	0.568870523415978	2.52604504084694e-07	1	1
0.1	0.192378328741965	0.568870523415978	4.57672728677161e-07	1	1
0.1018	0.201561065197429	0.568870523415978	7.78074137784411e-07	1	1
0.1018	0.210743801652893	0.568870523415978	1.24524119076347e-06	1	1
0.1036	0.219926538108356	0.568870523415978	1.88362778824071e-06	1	1
0.1054	0.22910927456382	0.568870523415978	2.70582899529104e-06	1	1
0.1072	0.238292011019284	0.568870523415978	3.71058089412314e-06	1	1
0.109	0.247474747474748	0.568870523415978	4.88338509216891e-06	1	1
0.1108	0.256657483930211	0.568870523415978	6.19739970547949e-06	1	1
0.1144	0.265840220385675	0.568870523415978	7.61238047064457e-06	1	1
0.1162	0.275022956841139	0.568870523415978	9.07302076409975e-06	1	1
0.118	0.284205693296602	0.568870523415978	1.05129419820828e-05	1	1
0.1216	0.293388429752066	0.568870523415978	1.1871849118957e-05	1	1
0.1234	0.30257116620753	0.568870523415978	1.3126843746442e-05	1	1
0.1252	0.311753902662994	0.568870523415978	1.43259534950871e-05	1	1
0.1288	0.320936639118457	0.568870523415978	1.56007798284054e-05	1	1
0.1306	0.330119375573921	0.568870523415978	1.71362020307223e-05	1	1
0.1342	0.339302112029385	0.568870523415978	1.9092931610472e-05	1	1
0.1378	0.348484848484849	0.568870523415978	2.15067819499546e-05	1	1
0.1432	0.357667584940312	0.568870523415978	2.42109400927188e-05	1	1
0.1486	0.366850321395776	0.568870523415978	2.68282529891421e-05	1	1
0.1522	0.37603305785124	0.568870523415978	2.88541240512264e-05	1	1
0.154	0.385215794306703	0.568870523415978	2.98077358616263e-05	1	1
0.1522	0.394398530762167	0.568870523415978	2.93925796332056e-05	1	1
0.1486	0.403581267217631	0.568870523415978	2.75984292184642e-05	1	1
0.145	0.412764003673095	0.568870523415978	2.47027321458465e-05	1	1
0.1378	0.421946740128558	0.568870523415978	2.11761593725718e-05	1	1
0.1306	0.431129476584022	0.568870523415978	1.75385910812439e-05	1	1
0.1252	0.440312213039486	0.568870523415978	1.42263332664873e-05	1	1
0.1198	0.44949494949495	0.568870523415978	1.15147907761582e-05	1	1
0.1162	0.458677685950413	0.568870523415978	9.50724586391762e-06	1	1
0.1144	0.467860422405877	0.568870523415978	8.17065911886705e-06	1	1
0.1126	0.477043158861341	0.568870523415978	7.38761203702095e-06	1	1
0.1126	0.486225895316804	0.568870523415978	7.00051549913104e-06	1	1
0.1126	0.495408631772268	0.568870523415978	6.84044758004365e-06	1	1
0.1126	0.504591368227732	0.568870523415978	6.74632571306561e-06	1	1
0.1126	0.513774104683196	0.568870523415978	6.5832299568551e-06	1	1
0.1108	0.522956841138659	0.568870523415978	6.26231647015846e-06	1	1
0.1108	0.532139577594123	0.568870523415978	5.75593179381201e-06	1	1
0.109	0.541322314049587	0.568870523415978	5.09817025917548e-06	1	1
0.1072	0.55050505050505	0.568870523415978	4.36634929278883e-06	1	1
0.1072	0.559687786960514	0.568870523415978	3.64907612898613e-06	1	1
0.1054	0.568870523415978	0.568870523415978	3.01438821369864e-06	1	1
0.1036	0.578053259871442	0.568870523415978	2.49141626909174e-06	1	1
0.1036	0.587235996326905	0.568870523415978	2.07136785535996e-06	1	1
0.1036	0.596418732782369	0.568870523415978	1.72356189044056e-06	1	1
0.1018	0.605601469237833	0.568870523415978	1.41587208195845e-06	1	1
0.1018	0.614784205693297	0.568870523415978	1.12923085259381e-06	1	1
0.1018	0.62396694214876	0.568870523415978	8.61338108719335e-07	1	1
0.1018	0.633149678604224	0.568870523415978	6.21266961958025e-07	1	1
0.1	0.642332415059688	0.568870523415978	4.2049558317335e-07	1	1
0.1	0.651515151515152	0.568870523415978	2.65764057220964e-07	1	1
0.1	0.660697887970615	0.568870523415978	1.56376453688704e-07	1	1
0.1	0.669880624426079	0.568870523415978	8.55050770614308e-08	1	1
0.1	0.679063360881543	0.568870523415978	4.33989525389736e-08	1	1
0.1	0.688246097337006	0.568870523415978	2.04336219178229e-08	1	1
0.1	0.69742883379247	0.568870523415978	8.92105796597226e-09	1	1
0.1	0.706611570247934	0.568870523415978	3.61066213177995e-09	1	1
0.1	0.715794306703398	0.568870523415978	1.35454245415458e-09	1	1
0.1	0.724977043158861	0.568870523415978	4.70971414169751e-10	1	1
0.1	0.734159779614325	0.568870523415978	1.51764317404064e-10	1	1
0.1	0.743342516069789	0.568870523415978	4.53230699391257e-11	1	1
0.1	0.752525252525253	0.568870523415978	1.25528419381801e-11	1	1
0.1	0.761707988980716	0.568870523415978	3.26975318253464e-12	1	1
0.1	0.77089072543618	0.568870523415978	1.01706811608104e-12	1	1
0.1	0.780073461891644	0.568870523415978	1.28333525104709e-12	1	1
0.1	0.789256198347107	0.568870523415978	4.59594287440553e-12	1	1
0.1	0.798438934802571	0.568870523415978	1.73008464996642e-11	1	1
0.1	0.807621671258035	0.568870523415978	6.07614914754324e-11	1	1
0.1	0.816804407713499	0.568870523415978	1.97816800031925e-10	1	1
0.1	0.825987144168962	0.568870523415978	5.9680378222986e-10	1	1
0.1	0.835169880624426	0.568870523415978	1.66850156979913e-09	1	1
0.1	0.84435261707989	0.568870523415978	4.32262918827064e-09	1	1
0.1	0.853535353535354	0.568870523415978	1.03775691428874e-08	1	1
0.1	0.862718089990817	0.568870523415978	2.30871104484497e-08	1	1
0.1	0.871900826446281	0.568870523415978	4.75959299341349e-08	1	1
0.1	0.881083562901745	0.568870523415978	9.09277288051986e-08	1	1
0.1	0.890266299357208	0.568870523415978	1.60971563094856e-07	1	1
0.1	0.899449035812672	0.568870523415978	2.64075596845984e-07	1	1
0.1	0.908631772268136	0.568870523415978	4.01452040575282e-07	1	1
0.1018	0.9178145087236	0.568870523415978	5.6554264734492e-07	1	1
0.1018	0.926997245179063	0.568870523415978	7.38283805485105e-07	1	1
0.1018	0.936179981634527	0.568870523415978	8.93115475594888e-07	1	1
0.1018	0.945362718089991	0.568870523415978	1.0011938617201e-06	1	1
0.1018	0.954545454545455	0.568870523415978	1.04005195053338e-06	1	1
0.1	0.0454545454545455	0.578053259871442	6.4499749396502e-15	1	1
0.1	0.0546372819100092	0.578053259871442	3.46319861787112e-14	1	1
0.1	0.0638200183654729	0.578053259871442	1.72665634634934e-13	1	1
0.1	0.0730027548209366	0.578053259871442	7.99152846293243e-13	1	1
0.1	0.0821854912764004	0.578053259871442	3.43315937675281e-12	1	1
0.1	0.0913682277318641	0.578053259871442	1.36895702498012e-11	1	1
0.1	0.100550964187328	0.578053259871442	5.06697219273042e-11	1	1
0.1	0.109733700642792	0.578053259871442	1.74115350397114e-10	1	1
0.1	0.118916437098255	0.578053259871442	5.55594099986456e-10	1	1
0.1	0.128099173553719	0.578053259871442	1.64683404348664e-09	1	1
0.1	0.137281910009183	0.578053259871442	4.53623936515336e-09	1	1
0.1	0.146464646464646	0.578053259871442	1.16179522598717e-08	1	1
0.1	0.15564738292011	0.578053259871442	2.76852573151492e-08	1	1
0.1	0.164830119375574	0.578053259871442	6.14374951712489e-08	1	1
0.1	0.174012855831038	0.578053259871442	1.27108126843196e-07	1	1
0.1	0.183195592286501	0.578053259871442	2.45527150352668e-07	1	1
0.1	0.192378328741965	0.578053259871442	4.43639498865406e-07	1	1
0.1018	0.201561065197429	0.578053259871442	7.51662217228639e-07	1	1
0.1018	0.210743801652893	0.578053259871442	1.19792423924503e-06	1	1
0.1036	0.219926538108356	0.578053259871442	1.8027771744449e-06	1	1
0.1054	0.22910927456382	0.578053259871442	2.5739552255642e-06	1	1
0.1054	0.238292011019284	0.578053259871442	3.50535874818669e-06	1	1
0.109	0.247474747474748	0.578053259871442	4.57917435894236e-06	1	1
0.1108	0.256657483930211	0.578053259871442	5.76881468934961e-06	1	1
0.1126	0.265840220385675	0.578053259871442	7.03973756517909e-06	1	1
0.1144	0.275022956841139	0.578053259871442	8.34826135265345e-06	1	1
0.118	0.284205693296602	0.578053259871442	9.64345835274316e-06	1	1
0.1198	0.293388429752066	0.578053259871442	1.08794705231497e-05	1	1
0.1216	0.30257116620753	0.578053259871442	1.2040755131999e-05	1	1
0.1234	0.311753902662994	0.578053259871442	1.31712347160044e-05	1	1
0.1252	0.320936639118457	0.578053259871442	1.43871343031338e-05	1	1
0.1288	0.330119375573921	0.578053259871442	1.58524471985962e-05	1	1
0.1324	0.339302112029385	0.578053259871442	1.77109464875699e-05	1	1
0.136	0.348484848484849	0.578053259871442	1.99945065507332e-05	1	1
0.1396	0.357667584940312	0.578053259871442	2.25497218041462e-05	1	1
0.145	0.366850321395776	0.578053259871442	2.50275267265862e-05	1	1
0.1486	0.37603305785124	0.578053259871442	2.69572187941381e-05	1	1
0.1504	0.385215794306703	0.578053259871442	2.78860838085636e-05	1	1
0.1486	0.394398530762167	0.578053259871442	2.75301559576429e-05	1	1
0.1468	0.403581267217631	0.578053259871442	2.58719419375605e-05	1	1
0.1414	0.412764003673095	0.578053259871442	2.31644937084794e-05	1	1
0.136	0.421946740128558	0.578053259871442	1.9845292081845e-05	1	1
0.1288	0.431129476584022	0.578053259871442	1.64029101974109e-05	1	1
0.1234	0.440312213039486	0.578053259871442	1.32533184325745e-05	1	1
0.1198	0.44949494949495	0.578053259871442	1.06670446185568e-05	1	1
0.1162	0.458677685950413	0.578053259871442	8.75680612018607e-06	1	1
0.1126	0.467860422405877	0.578053259871442	7.50764368084048e-06	1	1
0.1126	0.477043158861341	0.578053259871442	6.82121726232034e-06	1	1
0.1126	0.486225895316804	0.578053259871442	6.55317546753642e-06	1	1
0.1126	0.495408631772268	0.578053259871442	6.53795481635735e-06	1	1
0.1126	0.504591368227732	0.578053259871442	6.60744461509501e-06	1	1
0.1126	0.513774104683196	0.578053259871442	6.61192823829901e-06	1	1
0.1108	0.522956841138659	0.578053259871442	6.44460507092025e-06	1	1
0.1108	0.532139577594123	0.578053259871442	6.06182098399565e-06	1	1
0.109	0.541322314049587	0.578053259871442	5.48772407657155e-06	1	1
0.109	0.55050505050505	0.578053259871442	4.7976165446822e-06	1	1
0.1072	0.559687786960514	0.578053259871442	4.08523773822278e-06	1	1
0.1054	0.568870523415978	0.578053259871442	3.42805800760508e-06	1	1
0.1054	0.578053259871442	0.578053259871442	2.86544563863798e-06	1	1
0.1036	0.587235996326905	0.578053259871442	2.39701735974577e-06	1	1
0.1036	0.596418732782369	0.578053259871442	1.99772247280291e-06	1	1
0.1036	0.605601469237833	0.578053259871442	1.63881579177311e-06	1	1
0.1018	0.614784205693297	0.578053259871442	1.3034777354574e-06	1	1
0.1018	0.62396694214876	0.578053259871442	9.91332312191654e-07	1	1
0.1018	0.633149678604224	0.578053259871442	7.13185837065776e-07	1	1
0.1	0.642332415059688	0.578053259871442	4.81720493165837e-07	1	1
0.1	0.651515151515152	0.578053259871442	3.03991771307975e-07	1	1
0.1	0.660697887970615	0.578053259871442	1.78670552798981e-07	1	1
0.1	0.669880624426079	0.578053259871442	9.76181375237356e-08	1	1
0.1	0.679063360881543	0.578053259871442	4.95197268218317e-08	1	1
0.1	0.688246097337006	0.578053259871442	2.33065926623274e-08	1	1
0.1	0.69742883379247	0.578053259871442	1.01727124203713e-08	1	1
0.1	0.706611570247934	0.578053259871442	4.11653334100695e-09	1	1
0.1	0.715794306703398	0.578053259871442	1.54414842289847e-09	1	1
0.1	0.724977043158861	0.578053259871442	5.36863090751142e-10	1	1
0.1	0.734159779614325	0.578053259871442	1.72993185290089e-10	1	1
0.1	0.743342516069789	0.578053259871442	5.16638653962366e-11	1	1
0.1	0.752525252525253	0.578053259871442	1.43104148456542e-11	1	1
0.1	0.761707988980716	0.578053259871442	3.73066085106267e-12	1	1
0.1	0.77089072543618	0.578053259871442	1.17305370932636e-12	1	1
0.1	0.780073461891644	0.578053259871442	1.52202255663679e-12	1	1
0.1	0.789256198347107	0.578053259871442	5.48041243712422e-12	1	1
0.1	0.798438934802571	0.578053259871442	2.06366653387745e-11	1	1
0.1	0.807621671258035	0.578053259871442	7.24781665511377e-11	1	1
0.1	0.816804407713499	0.578053259871442	2.35962107627624e-10	1	1
0.1	0.825987144168962	0.578053259871442	7.11886367941013e-10	1	1
0.1	0.835169880624426	0.578053259871442	1.99024128158493e-09	1	1
0.1	0.84435261707989	0.578053259871442	5.1561683919514e-09	1	1
0.1	0.853535353535354	0.578053259871442	1.2378691687273e-08	1	1
0.1	0.862718089990817	0.578053259871442	2.75390332992656e-08	1	1
0.1	0.871900826446281	0.578053259871442	5.67739259658486e-08	1	1
0.1	0.881083562901745	0.578053259871442	1.08461461947963e-07	1	1
0.1	0.890266299357208	0.578053259871442	1.92011956030718e-07	1	1
0.1	0.899449035812672	0.578053259871442	3.14997698447505e-07	1	1
0.1	0.908631772268136	0.578053259871442	4.78864652124675e-07	1	1
0.1018	0.9178145087236	0.578053259871442	6.7459710179679e-07	1	1
0.1018	0.926997245179063	0.578053259871442	8.80648201902984e-07	1	1
0.1018	0.936179981634527	0.578053259871442	1.06533629998503e-06	1	1
0.1018	0.945362718089991	0.578053259871442	1.1942556067592e-06	1	1
0.1018	0.954545454545455	0.578053259871442	1.24060676032449e-06	1	1
0.1	0.0454545454545455	0.587235996326905	6.32117274707463e-15	1	1
0.1	0.0546372819100092	0.587235996326905	3.40336187957868e-14	1	1
0.1	0.0638200183654729	0.587235996326905	1.69993898814284e-13	1	1
0.1	0.0730027548209366	0.587235996326905	7.8771225306809e-13	1	1
0.1	0.0821854912764004	0.587235996326905	3.38635217470115e-12	1	1
0.1	0.0913682277318641	0.587235996326905	1.3507407719079e-11	1	1
0.1	0.100550964187328	0.587235996326905	4.99983056975533e-11	1	1
0.1	0.109733700642792	0.587235996326905	1.71780384316225e-10	1	1
0.1	0.118916437098255	0.587235996326905	5.47954307601082e-10	1	1
0.1	0.128099173553719	0.587235996326905	1.62336060150894e-09	1	1
0.1	0.137281910009183	0.587235996326905	4.46857367245302e-09	1	1
0.1	0.146464646464646	0.587235996326905	1.14349496945192e-08	1	1
0.1	0.15564738292011	0.587235996326905	2.72205124511126e-08	1	1
0.1	0.164830119375574	0.587235996326905	6.0327419824666e-08	1	1
0.1	0.174012855831038	0.587235996326905	1.24608506226863e-07	1	1
0.1	0.183195592286501	0.587235996326905	2.40206146215309e-07	1	1
0.1	0.192378328741965	0.587235996326905	4.32899411198502e-07	1	1
0.1018	0.201561065197429	0.587235996326905	7.31050159672355e-07	1	1
0.1018	0.210743801652893	0.587235996326905	1.16023225286541e-06	1	1
0.1036	0.219926538108356	0.587235996326905	1.73703449865584e-06	1	1
0.1036	0.22910927456382	0.587235996326905	2.4646013370418e-06	1	1
0.1054	0.238292011019284	0.587235996326905	3.33212390995285e-06	1	1
0.1072	0.247474747474748	0.587235996326905	4.31834626179617e-06	1	1
0.109	0.256657483930211	0.587235996326905	5.39639515740907e-06	1	1
0.1126	0.265840220385675	0.587235996326905	6.53628957119439e-06	1	1
0.1144	0.275022956841139	0.587235996326905	7.70410145524965e-06	1	1
0.1162	0.284205693296602	0.587235996326905	8.86181847093354e-06	1	1
0.118	0.293388429752066	0.587235996326905	9.97519406448806e-06	1	1
0.1198	0.30257116620753	0.587235996326905	1.10335914902996e-05	1	1
0.1216	0.311753902662994	0.587235996326905	1.20755219357348e-05	1	1
0.1234	0.320936639118457	0.587235996326905	1.32022447831901e-05	1	1
0.127	0.330119375573921	0.587235996326905	1.45591249225683e-05	1	1
0.1288	0.339302112029385	0.587235996326905	1.62767259755028e-05	1	1
0.1324	0.348484848484849	0.587235996326905	1.8387463188585e-05	1	1
0.1378	0.357667584940312	0.587235996326905	2.07557831309375e-05	1	1
0.1414	0.366850321395776	0.587235996326905	2.30644991128149e-05	1	1
0.145	0.37603305785124	0.587235996326905	2.48795618202363e-05	1	1
0.1468	0.385215794306703	0.587235996326905	2.5777873726049e-05	1	1
0.145	0.394398530762167	0.587235996326905	2.5488130596673e-05	1	1
0.1432	0.403581267217631	0.587235996326905	2.39842030756106e-05	1	1
0.1378	0.412764003673095	0.587235996326905	2.14919550962955e-05	1	1
0.1324	0.421946740128558	0.587235996326905	1.84117941063996e-05	1	1
0.127	0.431129476584022	0.587235996326905	1.51966239775871e-05	1	1
0.1216	0.440312213039486	0.587235996326905	1.22380047185158e-05	1	1
0.118	0.44949494949495	0.587235996326905	9.79852947050155e-06	1	1
0.1144	0.458677685950413	0.587235996326905	7.9988392966925e-06	1	1
0.1126	0.467860422405877	0.587235996326905	6.84232766769222e-06	1	1
0.1108	0.477043158861341	0.587235996326905	6.25169533314457e-06	1	1
0.1108	0.486225895316804	0.587235996326905	6.09902825117856e-06	1	1
0.1108	0.495408631772268	0.587235996326905	6.22574916337144e-06	1	1
0.1108	0.504591368227732	0.587235996326905	6.45971351005047e-06	1	1
0.1126	0.513774104683196	0.587235996326905	6.6377326117715e-06	1	1
0.1126	0.522956841138659	0.587235996326905	6.63410932437759e-06	1	1
0.1108	0.532139577594123	0.587235996326905	6.38619585735493e-06	1	1
0.1108	0.541322314049587	0.587235996326905	5.90422395795395e-06	1	1
0.109	0.55050505050505	0.587235996326905	5.25809753487611e-06	1	1
0.109	0.559687786960514	0.587235996326905	4.5452661314688e-06	1	1
0.1072	0.568870523415978	0.587235996326905	3.85372942901925e-06	1	1
0.1054	0.578053259871442	0.587235996326905	3.23622083033616e-06	1	1
0.1054	0.587235996326905	0.587235996326905	2.70467704519888e-06	1	1
0.1036	0.596418732782369	0.587235996326905	2.24297376255858e-06	1	1
0.1036	0.605601469237833	0.587235996326905	1.82747428342765e-06	1	1
0.1018	0.614784205693297	0.587235996326905	1.44355237709279e-06	1	1
0.1018	0.62396694214876	0.587235996326905	1.09136564183322e-06	1	1
0.1018	0.633149678604224	0.587235996326905	7.81498025762189e-07	1	1
0.1018	0.642332415059688	0.587235996326905	5.2603531456902e-07	1	1
0.1	0.651515151515152	0.587235996326905	3.31131619358916e-07	1	1
0.1	0.660697887970615	0.587235996326905	1.9428164205846e-07	1	1
0.1	0.669880624426079	0.587235996326905	1.06018548962453e-07	1	1
0.1	0.679063360881543	0.587235996326905	5.37361937830206e-08	1	1
0.1	0.688246097337006	0.587235996326905	2.52767034960349e-08	1	1
0.1	0.69742883379247	0.587235996326905	1.10284112509577e-08	1	1
0.1	0.706611570247934	0.587235996326905	4.46170834392579e-09	1	1
0.1	0.715794306703398	0.587235996326905	1.67338781533637e-09	1	1
0.1	0.724977043158861	0.587235996326905	5.81763347085427e-10	1	1
0.1	0.734159779614325	0.587235996326905	1.87466053292278e-10	1	1
0.1	0.743342516069789	0.587235996326905	5.59927357585148e-11	1	1
0.1	0.752525252525253	0.587235996326905	1.55136378532628e-11	1	1
0.1	0.761707988980716	0.587235996326905	4.04886261375126e-12	1	1
0.1	0.77089072543618	0.587235996326905	1.2875156032806e-12	1	1
0.1	0.780073461891644	0.587235996326905	1.71623070402898e-12	1	1
0.1	0.789256198347107	0.587235996326905	6.21069110557911e-12	1	1
0.1	0.798438934802571	0.587235996326905	2.33929932248086e-11	1	1
0.1	0.807621671258035	0.587235996326905	8.21597614671055e-11	1	1
0.1	0.816804407713499	0.587235996326905	2.67481960841425e-10	1	1
0.1	0.825987144168962	0.587235996326905	8.06980274943081e-10	1	1
0.1	0.835169880624426	0.587235996326905	2.25609806632577e-09	1	1
0.1	0.84435261707989	0.587235996326905	5.84493028389593e-09	1	1
0.1	0.853535353535354	0.587235996326905	1.40322395270941e-08	1	1
0.1	0.862718089990817	0.587235996326905	3.12177022711656e-08	1	1
0.1	0.871900826446281	0.587235996326905	6.43577971059095e-08	1	1
0.1	0.881083562901745	0.587235996326905	1.22949763348341e-07	1	1
0.1	0.890266299357208	0.587235996326905	2.17660947308227e-07	1	1
0.1	0.899449035812672	0.587235996326905	3.57075147096707e-07	1	1
0.1018	0.908631772268136	0.587235996326905	5.42831477625313e-07	1	1
