alpha	colour	x	y	group
0.2176	#4C9DDD	0.651515151515152	0.640485546307511	278
0.2176	#4C9DDD	0.752525252525253	0.705605381799689	278
0.2176	#4C9DDD	0.853535353535354	0.789263071125568	278
0.2176	#4C9DDD	0.954545454545455	0.85860017028857	278
0.18	#22486A	0.0454545454545455	0.154761743758753	279
0.18	#22486A	0.146464646464646	0.176260551892433	279
0.18	#22486A	0.247474747474748	0.22724255600206	279
0.18	#22486A	0.348484848484849	0.22575342889811	279
0.18	#22486A	0.44949494949495	0.261436661590737	279
0.18	#22486A	0.550505050505051	0.300571563558226	279
0.18	#22486A	0.651515151515152	0.331837430105202	279
0.18	#22486A	0.752525252525253	0.337469744685092	279
0.18	#22486A	0.853535353535354	0.37209468553468	279
0.18	#22486A	0.954545454545455	0.40227215118017	279
0.186	#2F638E	0.0454545454545455	0.163048949951376	280
0.186	#2F638E	0.146464646464646	0.194700453307558	280
0.186	#2F638E	0.247474747474748	0.249106233345466	280
0.186	#2F638E	0.348484848484849	0.277955276440165	280
0.186	#2F638E	0.44949494949495	0.333387530658686	280
0.186	#2F638E	0.550505050505051	0.368870584644036	280
0.186	#2F638E	0.651515151515152	0.424208255625707	280
0.186	#2F638E	0.752525252525253	0.451488049818742	280
0.186	#2F638E	0.853535353535354	0.490369689326159	280
0.186	#2F638E	0.954545454545455	0.553227482782957	280
0.1584	#22496B	0.0454545454545455	0.125147239714131	281
0.1584	#22496B	0.146464646464646	0.15562222339977	281
0.1584	#22496B	0.247474747474748	0.190309929473889	281
0.1584	#22496B	0.348484848484849	0.222358087761271	281
0.1584	#22496B	0.44949494949495	0.257897870942352	281
0.1584	#22496B	0.550505050505051	0.29518434797736	281
0.1584	#22496B	0.651515151515152	0.329202757907489	281
0.1584	#22496B	0.752525252525253	0.343804362689396	281
0.1584	#22496B	0.853535353535354	0.356874054311888	281
0.1584	#22496B	0.954545454545455	0.405379836689873	281
0.202	#346D9B	0.0454545454545455	0.184776931377611	282
0.202	#346D9B	0.146464646464646	0.239244682738122	282
0.202	#346D9B	0.247474747474748	0.27186268463385	282
0.202	#346D9B	0.348484848484849	0.339179523590519	282
0.202	#346D9B	0.44949494949495	0.373258374063128	282
0.202	#346D9B	0.550505050505051	0.412857934139611	282
0.202	#346D9B	0.651515151515152	0.455356091489044	282
0.202	#346D9B	0.752525252525253	0.504692350605461	282
0.202	#346D9B	0.853535353535354	0.560211048066693	282
0.202	#346D9B	0.954545454545455	0.60488935465318	282
0.1868	#3D7FB4	0.0454545454545455	0.16406687755773	283
0.1868	#3D7FB4	0.146464646464646	0.206739917458049	283
0.1868	#3D7FB4	0.247474747474748	0.270892682072675	283
0.1868	#3D7FB4	0.348484848484849	0.343077825862668	283
0.1868	#3D7FB4	0.44949494949495	0.421843115326612	283
0.1868	#3D7FB4	0.550505050505051	0.450585270510403	283
0.1868	#3D7FB4	0.651515151515152	0.524148689009512	283
0.1868	#3D7FB4	0.752525252525253	0.575748132809841	283
0.1868	#3D7FB4	0.853535353535354	0.628593246432996	283
0.1868	#3D7FB4	0.954545454545455	0.701461682815399	283
0.2512	#3976A9	0.0454545454545455	0.252177432976331	284
0.2512	#3976A9	0.146464646464646	0.302550085579856	284
0.2512	#3976A9	0.247474747474748	0.352966504946535	284
0.2512	#3976A9	0.348484848484849	0.399083322566626	284
0.2512	#3976A9	0.44949494949495	0.440239551300821	284
0.2512	#3976A9	0.550505050505051	0.499367937547722	284
0.2512	#3976A9	0.651515151515152	0.538320197143124	284
0.2512	#3976A9	0.752525252525253	0.553917473402784	284
0.2512	#3976A9	0.853535353535354	0.61300832357623	284
0.2512	#3976A9	0.954545454545455	0.658118437099447	284
0.242	#3977A9	0.0454545454545455	0.239481514945298	285
0.242	#3977A9	0.146464646464646	0.289026174378224	285
0.242	#3977A9	0.247474747474748	0.353467577615984	285
0.242	#3977A9	0.348484848484849	0.3893975604248	285
0.242	#3977A9	0.44949494949495	0.451947799446523	285
0.242	#3977A9	0.550505050505051	0.467738637252903	285
0.242	#3977A9	0.651515151515152	0.552128638205368	285
0.242	#3977A9	0.752525252525253	0.576544596195146	285
0.242	#3977A9	0.853535353535354	0.625211812084281	285
0.242	#3977A9	0.954545454545455	0.660283551890754	285
0.176	#244D71	0.0454545454545455	0.149139759618806	286
0.176	#244D71	0.146464646464646	0.173637961346322	286
0.176	#244D71	0.247474747474748	0.210435630774532	286
0.176	#244D71	0.348484848484849	0.240199603250758	286
0.176	#244D71	0.44949494949495	0.271754658200387	286
0.176	#244D71	0.550505050505051	0.305520228550181	286
0.176	#244D71	0.651515151515152	0.328223667735247	286
0.176	#244D71	0.752525252525253	0.361751653358345	286
0.176	#244D71	0.853535353535354	0.391260632535761	286
0.176	#244D71	0.954545454545455	0.42961250255458	286
0.1968	#244D71	0.0454545454545455	0.177615120229068	287
0.1968	#244D71	0.146464646464646	0.205287097330833	287
0.1968	#244D71	0.247474747474748	0.237555469101609	287
0.1968	#244D71	0.348484848484849	0.254110369790918	287
0.1968	#244D71	0.44949494949495	0.263477301647826	287
0.1968	#244D71	0.550505050505051	0.324400344207512	287
0.1968	#244D71	0.651515151515152	0.33959763286007	287
0.1968	#244D71	0.752525252525253	0.366588706760157	287
0.1968	#244D71	0.853535353535354	0.398817184834656	287
0.1968	#244D71	0.954545454545455	0.428511190337308	287
0.1784	#254F73	0.0454545454545455	0.152551778347208	288
0.1784	#254F73	0.146464646464646	0.190718883228203	288
0.1784	#254F73	0.247474747474748	0.243908904668134	288
0.1784	#254F73	0.348484848484849	0.259754129372134	288
0.1784	#254F73	0.44949494949495	0.285273993606205	288
0.1784	#254F73	0.550505050505051	0.329698135012486	288
0.1784	#254F73	0.651515151515152	0.351610423131393	288
0.1784	#254F73	0.752525252525253	0.386465944418312	288
0.1784	#254F73	0.853535353535354	0.415428631119252	288
0.1784	#254F73	0.954545454545455	0.439852775561005	288
0.1824	#244D71	0.0454545454545455	0.158363297930477	289
0.1824	#244D71	0.146464646464646	0.16467257367867	289
0.1824	#244D71	0.247474747474748	0.219145496354185	289
0.1824	#244D71	0.348484848484849	0.242851808374374	289
0.1824	#244D71	0.44949494949495	0.277832968572895	289
0.1824	#244D71	0.550505050505051	0.283911024387003	289
0.1824	#244D71	0.651515151515152	0.319021041774554	289
0.1824	#244D71	0.752525252525253	0.354241656048153	289
0.1824	#244D71	0.853535353535354	0.37280808704742	289
0.1824	#244D71	0.954545454545455	0.42993189979881	289
0.1768	#2F638E	0.0454545454545455	0.150402030525364	290
0.1768	#2F638E	0.146464646464646	0.216237929667506	290
0.1768	#2F638E	0.247474747474748	0.226423271750149	290
0.1768	#2F638E	0.348484848484849	0.261980607524437	290
0.1768	#2F638E	0.44949494949495	0.329669766560421	290
0.1768	#2F638E	0.550505050505051	0.365764404628888	290
0.1768	#2F638E	0.651515151515152	0.431925516189455	290
0.1768	#2F638E	0.752525252525253	0.443782888527671	290
0.1768	#2F638E	0.853535353535354	0.511950148676273	290
0.1768	#2F638E	0.954545454545455	0.550585909663689	290
0.1648	#27547A	0.0454545454545455	0.134222263681671	291
0.1648	#27547A	0.146464646464646	0.176623849408625	291
0.1648	#27547A	0.247474747474748	0.225798718184087	291
0.1648	#27547A	0.348484848484849	0.261262725070574	291
0.1648	#27547A	0.44949494949495	0.298466776478798	291
0.1648	#27547A	0.550505050505051	0.339606066245152	291
0.1648	#27547A	0.651515151515152	0.351463553926121	291
0.1648	#27547A	0.752525252525253	0.411315526419961	291
0.1648	#27547A	0.853535353535354	0.429418448019287	291
0.1648	#27547A	0.954545454545455	0.467221390741299	291
0.1984	#3875A7	0.0454545454545455	0.179891696247903	292
0.1984	#3875A7	0.146464646464646	0.23673068758207	292
0.1984	#3875A7	0.247474747474748	0.292157814370318	292
0.1984	#3875A7	0.348484848484849	0.340136409378433	292
0.1984	#3875A7	0.44949494949495	0.380091798228241	292
0.1984	#3875A7	0.550505050505051	0.458628620909832	292
0.1984	#3875A7	0.651515151515152	0.48436650929892	292
0.1984	#3875A7	0.752525252525253	0.536482207250145	292
0.1984	#3875A7	0.853535353535354	0.581925756205181	292
0.1984	#3875A7	0.954545454545455	0.650955761160218	292
0.1696	#28547B	0.0454545454545455	0.140656580643971	293
0.1696	#28547B	0.146464646464646	0.187148328648257	293
0.1696	#28547B	0.247474747474748	0.207889915004663	293
0.1696	#28547B	0.348484848484849	0.243711358929998	293
0.1696	#28547B	0.44949494949495	0.263359125477486	293
0.1696	#28547B	0.550505050505051	0.329393272388915	293
0.1696	#28547B	0.651515151515152	0.355826073266304	293
0.1696	#28547B	0.752525252525253	0.380337275229661	293
0.1696	#28547B	0.853535353535354	0.411550662986041	293
0.1696	#28547B	0.954545454545455	0.470859519352401	293
0.1656	#2F628D	0.0454545454545455	0.135125862885184	294
0.1656	#2F628D	0.146464646464646	0.175387250188366	294
0.1656	#2F628D	0.247474747474748	0.222011336693398	294
0.1656	#2F628D	0.348484848484849	0.271294506689858	294
0.1656	#2F628D	0.44949494949495	0.318254804247767	294
0.1656	#2F628D	0.550505050505051	0.372707001457762	294
0.1656	#2F628D	0.651515151515152	0.420006313962995	294
0.1656	#2F628D	0.752525252525253	0.464580617080108	294
0.1656	#2F628D	0.853535353535354	0.526714235662665	294
0.1656	#2F628D	0.954545454545455	0.548481654391178	294
0.1816	#2E618C	0.0454545454545455	0.157004459392899	295
0.1816	#2E618C	0.146464646464646	0.195245916582046	295
0.1816	#2E618C	0.247474747474748	0.227386934186126	295
0.1816	#2E618C	0.348484848484849	0.285195568369149	295
0.1816	#2E618C	0.44949494949495	0.309872936264034	295
0.1816	#2E618C	0.550505050505051	0.356333588211092	295
0.1816	#2E618C	0.651515151515152	0.385519900672035	295
0.1816	#2E618C	0.752525252525253	0.439573044888266	295
0.1816	#2E618C	0.853535353535354	0.506961982743925	295
0.1816	#2E618C	0.954545454545455	0.544012380529592	295
0.1936	#326A97	0.0454545454545455	0.173502303142363	296
0.1936	#326A97	0.146464646464646	0.202704986365384	296
0.1936	#326A97	0.247474747474748	0.253369959792115	296
0.1936	#326A97	0.348484848484849	0.30665406760036	296
0.1936	#326A97	0.44949494949495	0.365777476992718	296
0.1936	#326A97	0.550505050505051	0.395980798406998	296
0.1936	#326A97	0.651515151515152	0.456367314677243	296
0.1936	#326A97	0.752525252525253	0.47243549163652	296
0.1936	#326A97	0.853535353535354	0.545121528493272	296
0.1936	#326A97	0.954545454545455	0.589599942066412	296
0.2232	#336C9A	0.0454545454545455	0.21362028705528	297
0.2232	#336C9A	0.146464646464646	0.259220703023549	297
0.2232	#336C9A	0.247474747474748	0.261945158008668	297
0.2232	#336C9A	0.348484848484849	0.343234367002724	297
0.2232	#336C9A	0.44949494949495	0.371819204293104	297
0.2232	#336C9A	0.550505050505051	0.42821837876684	297
0.2232	#336C9A	0.651515151515152	0.467733170639962	297
0.2232	#336C9A	0.752525252525253	0.471288574664036	297
0.2232	#336C9A	0.853535353535354	0.566801017861748	297
0.2232	#336C9A	0.954545454545455	0.599231823214506	297
0.1692	#346D9D	0.0454545454545455	0.140115746486274	298
0.1692	#346D9D	0.146464646464646	0.218141466238337	298
0.1692	#346D9D	0.247474747474748	0.241561044820729	298
0.1692	#346D9D	0.348484848484849	0.292238337904442	298
0.1692	#346D9D	0.44949494949495	0.354611294872639	298
0.1692	#346D9D	0.550505050505051	0.40324300644648	298
0.1692	#346D9D	0.651515151515152	0.454436560156056	298
0.1692	#346D9D	0.752525252525253	0.496552217569542	298
0.1692	#346D9D	0.853535353535354	0.550285889238775	298
0.1692	#346D9D	0.954545454545455	0.609749916519469	298
0.1912	#336A98	0.0454545454545455	0.169881756552904	299
0.1912	#336A98	0.146464646464646	0.217808522884886	299
0.1912	#336A98	0.247474747474748	0.281855700539778	299
0.1912	#336A98	0.348484848484849	0.313466367432752	299
0.1912	#336A98	0.44949494949495	0.361312729548167	299
0.1912	#336A98	0.550505050505051	0.383903455302955	299
0.1912	#336A98	0.651515151515152	0.450496036484763	299
0.1912	#336A98	0.752525252525253	0.494349755165577	299
0.1912	#336A98	0.853535353535354	0.533299845844147	299
0.1912	#336A98	0.954545454545455	0.592599911393623	299
0.1812	#275379	0.0454545454545455	0.156685953399564	300
0.1812	#275379	0.146464646464646	0.177466068187104	300
0.1812	#275379	0.247474747474748	0.226072081310867	300
0.1812	#275379	0.348484848484849	0.263201479663977	300
0.1812	#275379	0.44949494949495	0.277286431326224	300
0.1812	#275379	0.550505050505051	0.302346663671518	300
0.1812	#275379	0.651515151515152	0.351866437867245	300
0.1812	#275379	0.752525252525253	0.417252795308941	300
0.1812	#275379	0.853535353535354	0.410881154727741	300
0.1812	#275379	0.954545454545455	0.46217636086146	300
0.1	#1C3D5C	0.0454545454545455	0.0454545454545455	301
0.1	#1C3D5C	0.146464646464646	0.0855441390953864	301
0.1	#1C3D5C	0.247474747474748	0.098583299796713	301
0.1	#1C3D5C	0.348484848484849	0.123824643342215	301
0.1	#1C3D5C	0.44949494949495	0.171308895714474	301
0.1	#1C3D5C	0.550505050505051	0.204922010013078	301
0.1	#1C3D5C	0.651515151515152	0.213924536760364	301
0.1	#1C3D5C	0.752525252525253	0.270796671980334	301
0.1	#1C3D5C	0.853535353535354	0.295492548399932	301
0.1	#1C3D5C	0.954545454545455	0.339270453478112	301
0.1604	#275379	0.0454545454545455	0.128207209510491	302
0.1604	#275379	0.146464646464646	0.16684532505204	302
0.1604	#275379	0.247474747474748	0.202322879522171	302
0.1604	#275379	0.348484848484849	0.243889334368135	302
0.1604	#275379	0.44949494949495	0.291470079015609	302
0.1604	#275379	0.550505050505051	0.313958253226492	302
0.1604	#275379	0.651515151515152	0.36867211047092	302
0.1604	#275379	0.752525252525253	0.399296753494572	302
0.1604	#275379	0.853535353535354	0.431409169384738	302
0.1604	#275379	0.954545454545455	0.462568543748901	302
0.1996	#2C5D87	0.0454545454545455	0.181806587114779	303
0.1996	#2C5D87	0.146464646464646	0.226835769127424	303
0.1996	#2C5D87	0.247474747474748	0.228483394226726	303
0.1996	#2C5D87	0.348484848484849	0.293890645832966	303
0.1996	#2C5D87	0.44949494949495	0.325852299126515	303
0.1996	#2C5D87	0.550505050505051	0.370513623378991	303
0.1996	#2C5D87	0.651515151515152	0.395224276165124	303
0.1996	#2C5D87	0.752525252525253	0.461174158492468	303
0.1996	#2C5D87	0.853535353535354	0.489221117329296	303
0.1996	#2C5D87	0.954545454545455	0.521292189135788	303
0.2028	#29577E	0.0454545454545455	0.186057593176051	304
0.2028	#29577E	0.146464646464646	0.223549665930463	304
0.2028	#29577E	0.247474747474748	0.256895662995371	304
0.2028	#29577E	0.348484848484849	0.300952125583848	304
0.2028	#29577E	0.44949494949495	0.310371843721277	304
0.2028	#29577E	0.550505050505051	0.338707517692733	304
0.2028	#29577E	0.651515151515152	0.386526727920248	304
0.2028	#29577E	0.752525252525253	0.402426216837814	304
0.2028	#29577E	0.853535353535354	0.450480192626576	304
0.2028	#29577E	0.954545454545455	0.483824260839034	304
0.2008	#306592	0.0454545454545455	0.183169297188062	305
0.2008	#306592	0.146464646464646	0.228373717304846	305
0.2008	#306592	0.247474747474748	0.266687571121039	305
0.2008	#306592	0.348484848484849	0.300918286554303	305
0.2008	#306592	0.44949494949495	0.331542811897667	305
0.2008	#306592	0.550505050505051	0.393357678221397	305
0.2008	#306592	0.651515151515152	0.429432339529038	305
0.2008	#306592	0.752525252525253	0.48671121003836	305
0.2008	#306592	0.853535353535354	0.505119324362497	305
0.2008	#306592	0.954545454545455	0.565670174878136	305
0.1984	#2A5981	0.0454545454545455	0.179880197742791	306
0.1984	#2A5981	0.146464646464646	0.206242480418335	306
0.1984	#2A5981	0.247474747474748	0.260306746115149	306
0.1984	#2A5981	0.348484848484849	0.280847092978156	306
0.1984	#2A5981	0.44949494949495	0.323734870630312	306
0.1984	#2A5981	0.550505050505051	0.353166423893628	306
0.1984	#2A5981	0.651515151515152	0.400278195547611	306
0.1984	#2A5981	0.752525252525253	0.416392678468885	306
0.1984	#2A5981	0.853535353535354	0.467100259366511	306
0.1984	#2A5981	0.954545454545455	0.495657878305272	306
0.1596	#306591	0.0454545454545455	0.126697704281995	307
0.1596	#306591	0.146464646464646	0.191204569167529	307
0.1596	#306591	0.247474747474748	0.240914516043623	307
0.1596	#306591	0.348484848484849	0.267232374513826	307
0.1596	#306591	0.44949494949495	0.322996480035171	307
0.1596	#306591	0.550505050505051	0.367807774904198	307
0.1596	#306591	0.651515151515152	0.417569641912104	307
0.1596	#306591	0.752525252525253	0.474482828020379	307
0.1596	#306591	0.853535353535354	0.504713464350203	307
0.1596	#306591	0.954545454545455	0.564927284666814	307
0.174	#254F74	0.0454545454545455	0.146854786845435	308
0.174	#254F74	0.146464646464646	0.16642158662393	308
0.174	#254F74	0.247474747474748	0.204628024725659	308
0.174	#254F74	0.348484848484849	0.24506222169866	308
0.174	#254F74	0.44949494949495	0.262409172525066	308
0.174	#254F74	0.550505050505051	0.309589921889421	308
0.174	#254F74	0.651515151515152	0.343910792278508	308
0.174	#254F74	0.752525252525253	0.381153906276409	308
0.174	#254F74	0.853535353535354	0.413852929706698	308
0.174	#254F74	0.954545454545455	0.441897708002591	308
0.1576	#28547B	0.0454545454545455	0.124147266452909	309
0.1576	#28547B	0.146464646464646	0.165139947573692	309
0.1576	#28547B	0.247474747474748	0.215121246289749	309
0.1576	#28547B	0.348484848484849	0.230818168287623	309
0.1576	#28547B	0.44949494949495	0.249782403798024	309
0.1576	#28547B	0.550505050505051	0.307478432746129	309
0.1576	#28547B	0.651515151515152	0.342323373653816	309
0.1576	#28547B	0.752525252525253	0.393285923777706	309
0.1576	#28547B	0.853535353535354	0.419740853936955	309
0.1576	#28547B	0.954545454545455	0.470621425439897	309
0.25	#346E9D	0.0454545454545455	0.250615204709515	310
0.25	#346E9D	0.146464646464646	0.28232735321185	310
0.25	#346E9D	0.247474747474748	0.333695319396119	310
0.25	#346E9D	0.348484848484849	0.373533475088332	310
0.25	#346E9D	0.44949494949495	0.406992795119406	310
0.25	#346E9D	0.550505050505051	0.452218397258488	310
0.25	#346E9D	0.651515151515152	0.516370132854142	310
0.25	#346E9D	0.752525252525253	0.546574127416059	310
0.25	#346E9D	0.853535353535354	0.596818246871514	310
0.25	#346E9D	0.954545454545455	0.612561889137877	310
0.21	#295880	0.0454545454545455	0.196084398102249	311
0.21	#295880	0.146464646464646	0.225091162208373	311
0.21	#295880	0.247474747474748	0.262066386851825	311
0.21	#295880	0.348484848484849	0.303545793566289	311
0.21	#295880	0.44949494949495	0.304474272959135	311
0.21	#295880	0.550505050505051	0.359328418814779	311
0.21	#295880	0.651515151515152	0.386167921065288	311
0.21	#295880	0.752525252525253	0.43409236145605	311
0.21	#295880	0.853535353535354	0.440139642865743	311
0.21	#295880	0.954545454545455	0.491126817041736	311
0.1324	#244D72	0.0454545454545455	0.089917306767329	312
0.1324	#244D72	0.146464646464646	0.135196960023089	312
0.1324	#244D72	0.247474747474748	0.19521077228536	312
0.1324	#244D72	0.348484848484849	0.196341318674603	312
0.1324	#244D72	0.44949494949495	0.256797949980782	312
0.1324	#244D72	0.550505050505051	0.269875199260777	312
0.1324	#244D72	0.651515151515152	0.313816979480405	312
0.1324	#244D72	0.752525252525253	0.357748887609778	312
0.1324	#244D72	0.853535353535354	0.406473958898273	312
0.1324	#244D72	0.954545454545455	0.432248764090886	312
0.1544	#3D80B5	0.0454545454545455	0.119763814463683	313
0.1544	#3D80B5	0.146464646464646	0.202662522692246	313
0.1544	#3D80B5	0.247474747474748	0.254530989639526	313
0.1544	#3D80B5	0.348484848484849	0.329579066014405	313
0.1544	#3D80B5	0.44949494949495	0.385829075285089	313
0.1544	#3D80B5	0.550505050505051	0.456558872531169	313
0.1544	#3D80B5	0.651515151515152	0.517217749296606	313
0.1544	#3D80B5	0.752525252525253	0.565762550448389	313
0.1544	#3D80B5	0.853535353535354	0.630255444651248	313
0.1544	#3D80B5	0.954545454545455	0.70763818178144	313
0.158	#214768	0.0454545454545455	0.124913096074044	314
0.158	#214768	0.146464646464646	0.144758038625393	314
0.158	#214768	0.247474747474748	0.168002828626154	314
0.158	#214768	0.348484848484849	0.204204432415216	314
0.158	#214768	0.44949494949495	0.238821215698776	314
0.158	#214768	0.550505050505051	0.285398849035975	314
0.158	#214768	0.651515151515152	0.284534886532131	314
0.158	#214768	0.752525252525253	0.344556885049395	314
0.158	#214768	0.853535353535354	0.369055552339416	314
0.158	#214768	0.954545454545455	0.393309999941638	314
0.2236	#4187BE	0.0454545454545455	0.214682126378736	315
0.2236	#4187BE	0.146464646464646	0.270619100366096	315
0.2236	#4187BE	0.247474747474748	0.33505144202622	315
0.2236	#4187BE	0.348484848484849	0.399931993895565	315
0.2236	#4187BE	0.44949494949495	0.469174501766787	315
0.2236	#4187BE	0.550505050505051	0.492650088578066	315
0.2236	#4187BE	0.651515151515152	0.554815489127161	315
0.2236	#4187BE	0.752525252525253	0.631770692949922	315
0.2236	#4187BE	0.853535353535354	0.680316936170055	315
0.2236	#4187BE	0.954545454545455	0.742476153551377	315
0.2328	#2C5D87	0.0454545454545455	0.226919791128106	316
0.2328	#2C5D87	0.146464646464646	0.273741813294419	316
0.2328	#2C5D87	0.247474747474748	0.311231083656527	316
0.2328	#2C5D87	0.348484848484849	0.318014279676034	316
0.2328	#2C5D87	0.44949494949495	0.365835609788698	316
0.2328	#2C5D87	0.550505050505051	0.362703757610454	316
0.2328	#2C5D87	0.651515151515152	0.4077294430904	316
0.2328	#2C5D87	0.752525252525253	0.428745434145332	316
0.2328	#2C5D87	0.853535353535354	0.48744119159821	316
0.2328	#2C5D87	0.954545454545455	0.522063267484836	316
0.1892	#306592	0.0454545454545455	0.167418103605446	317
0.1892	#306592	0.146464646464646	0.200785278886148	317
0.1892	#306592	0.247474747474748	0.254760918878235	317
0.1892	#306592	0.348484848484849	0.31004469042025	317
0.1892	#306592	0.44949494949495	0.361181009783408	317
0.1892	#306592	0.550505050505051	0.378017178639049	317
0.1892	#306592	0.651515151515152	0.427875896319062	317
0.1892	#306592	0.752525252525253	0.478197260445929	317
0.1892	#306592	0.853535353535354	0.512449035061438	317
0.1892	#306592	0.954545454545455	0.565848721515178	317
0.1476	#255075	0.0454545454545455	0.110382368285371	318
0.1476	#255075	0.146464646464646	0.141490781068261	318
0.1476	#255075	0.247474747474748	0.207668140286224	318
0.1476	#255075	0.348484848484849	0.228736660291615	318
0.1476	#255075	0.44949494949495	0.289779706499816	318
0.1476	#255075	0.550505050505051	0.317910221963482	318
0.1476	#255075	0.651515151515152	0.347075017489815	318
0.1476	#255075	0.752525252525253	0.369628741651777	318
0.1476	#255075	0.853535353535354	0.407499805377764	318
0.1476	#255075	0.954545454545455	0.447906553515628	318
0.1184	#1F4364	0.0454545454545455	0.0705891979513553	319
0.1184	#1F4364	0.146464646464646	0.100586439200166	319
0.1184	#1F4364	0.247474747474748	0.135427499671156	319
0.1184	#1F4364	0.348484848484849	0.181290613567189	319
0.1184	#1F4364	0.44949494949495	0.200258102993674	319
0.1184	#1F4364	0.550505050505051	0.254259422295259	319
0.1184	#1F4364	0.651515151515152	0.271368640302422	319
0.1184	#1F4364	0.752525252525253	0.317957146368382	319
0.1184	#1F4364	0.853535353535354	0.340029719023175	319
0.1184	#1F4364	0.954545454545455	0.372433499735883	319
0.2264	#2D5F8A	0.0454545454545455	0.218305798024981	320
0.2264	#2D5F8A	0.146464646464646	0.238049276293812	320
0.2264	#2D5F8A	0.247474747474748	0.276058942713146	320
0.2264	#2D5F8A	0.348484848484849	0.323803638551115	320
0.2264	#2D5F8A	0.44949494949495	0.352761602126035	320
0.2264	#2D5F8A	0.550505050505051	0.394414254478646	320
0.2264	#2D5F8A	0.651515151515152	0.420413343739637	320
0.2264	#2D5F8A	0.752525252525253	0.469688474896038	320
0.2264	#2D5F8A	0.853535353535354	0.519019288485721	320
0.2264	#2D5F8A	0.954545454545455	0.533593614264706	320
0.1652	#265176	0.0454545454545455	0.1380946530228	321
0.1652	#265176	0.146464646464646	0.134439857978132	321
0.1652	#265176	0.247474747474748	0.18461671915311	321
0.1652	#265176	0.348484848484849	0.223232261690999	321
0.1652	#265176	0.44949494949495	0.257877111289731	321
0.1652	#265176	0.550505050505051	0.321129954393448	321
0.1652	#265176	0.651515151515152	0.303803200059742	321
0.1652	#265176	0.752525252525253	0.384125212147737	321
0.1652	#265176	0.853535353535354	0.393828178212557	321
0.1652	#265176	0.954545454545455	0.452570656018291	321
0.1996	#3670A1	0.0454545454545455	0.181412573710267	322
0.1996	#3670A1	0.146464646464646	0.244090365961337	322
0.1996	#3670A1	0.247474747474748	0.276753234814079	322
0.1996	#3670A1	0.348484848484849	0.3383084088507	322
0.1996	#3670A1	0.44949494949495	0.374784125836435	322
0.1996	#3670A1	0.550505050505051	0.409131781413203	322
0.1996	#3670A1	0.651515151515152	0.485908315761092	322
0.1996	#3670A1	0.752525252525253	0.53411667973488	322
0.1996	#3670A1	0.853535353535354	0.589077092563013	322
0.1996	#3670A1	0.954545454545455	0.62617325223733	322
0.2636	#2F638F	0.0454545454545455	0.269029621928217	323
0.2636	#2F638F	0.146464646464646	0.300644262715372	323
0.2636	#2F638F	0.247474747474748	0.306189051722766	323
0.2636	#2F638F	0.348484848484849	0.351340519603243	323
0.2636	#2F638F	0.44949494949495	0.380704551609257	323
0.2636	#2F638F	0.550505050505051	0.434604188719194	323
0.2636	#2F638F	0.651515151515152	0.466137860595571	323
0.2636	#2F638F	0.752525252525253	0.488454911307378	323
0.2636	#2F638F	0.853535353535354	0.522880154338848	323
0.2636	#2F638F	0.954545454545455	0.555496624831331	323
0.1732	#275278	0.0454545454545455	0.14564568459111	324
0.1732	#275278	0.146464646464646	0.163541911361419	324
0.1732	#275278	0.247474747474748	0.189561195434669	324
0.1732	#275278	0.348484848484849	0.229877327015158	324
0.1732	#275278	0.44949494949495	0.259002584602005	324
0.1732	#275278	0.550505050505051	0.288194957937428	324
0.1732	#275278	0.651515151515152	0.326579748339783	324
0.1732	#275278	0.752525252525253	0.360855118193294	324
0.1732	#275278	0.853535353535354	0.403742037742437	324
0.1732	#275278	0.954545454545455	0.459978499956565	324
0.1924	#2E628D	0.0454545454545455	0.171769102785402	325
0.1924	#2E628D	0.146464646464646	0.196402391919821	325
0.1924	#2E628D	0.247474747474748	0.264005585403369	325
0.1924	#2E628D	0.348484848484849	0.301339381597341	325
0.1924	#2E628D	0.44949494949495	0.32289592475084	325
0.1924	#2E628D	0.550505050505051	0.393011777857418	325
0.1924	#2E628D	0.651515151515152	0.429663217314928	325
0.1924	#2E628D	0.752525252525253	0.457333306134303	325
0.1924	#2E628D	0.853535353535354	0.499539513941905	325
0.1924	#2E628D	0.954545454545455	0.545019314056541	325
0.216	#356E9E	0.0454545454545455	0.203883327099184	326
0.216	#356E9E	0.146464646464646	0.223425358185813	326
0.216	#356E9E	0.247474747474748	0.276132685734284	326
0.216	#356E9E	0.348484848484849	0.337187633744408	326
0.216	#356E9E	0.44949494949495	0.382992450698185	326
0.216	#356E9E	0.550505050505051	0.425455295987611	326
0.216	#356E9E	0.651515151515152	0.462732132081519	326
0.216	#356E9E	0.752525252525253	0.522046838853059	326
0.216	#356E9E	0.853535353535354	0.560251349493434	326
0.216	#356E9E	0.954545454545455	0.614349294386774	326
0.1796	#316793	0.0454545454545455	0.154026043976549	327
0.1796	#316793	0.146464646464646	0.199462259110356	327
0.1796	#316793	0.247474747474748	0.278829645448766	327
0.1796	#316793	0.348484848484849	0.315390447559606	327
0.1796	#316793	0.44949494949495	0.349926919745097	327
0.1796	#316793	0.550505050505051	0.396768500308827	327
0.1796	#316793	0.651515151515152	0.427957103377897	327
0.1796	#316793	0.752525252525253	0.502220309745614	327
0.1796	#316793	0.853535353535354	0.55280887510925	327
