alpha	colour	fill	x	y	clickSelects	showSelected
0.7	#00BFC4	#00BFC4	0.293340610392618	0.511385749616358	Q3	Q3
0.7	#00BFC4	#00BFC4	0.462201512277662	0.280839965591132	Q3	Q3
0.7	#00BFC4	#00BFC4	0.341467132823548	0.288607254948646	Q3	Q3
0.7	#00BFC4	#00BFC4	0.365872851916629	0.451288679167561	Q3	Q3
0.7	#00BFC4	#00BFC4	0.455448292013871	0.313725843227956	Q3	Q3
0.7	#00BFC4	#00BFC4	0.384608224887465	0.412152154161736	Q3	Q3
0.7	#00BFC4	#00BFC4	0.386838334025482	0.269130514856294	Q3	Q3
0.7	#00BFC4	#00BFC4	0.471594729913435	0.498135364527064	Q3	Q3
0.7	#00BFC4	#00BFC4	0.225924115804292	0.387409157884871	Q3	Q3
0.7	#00BFC4	#00BFC4	0.448685527713668	0.198061419349451	Q3	Q3
0.7	#00BFC4	#00BFC4	0.347726697651694	0.507543155941701	Q3	Q3
0.7	#00BFC4	#00BFC4	0.489762056552182	0.470238061172289	Q3	Q3
0.7	#00BFC4	#00BFC4	0.397486502291318	0.498442868182724	Q3	Q3
0.7	#00BFC4	#00BFC4	0.480747411509316	0.503336561234401	Q3	Q3
0.7	#00BFC4	#00BFC4	0.358976087880142	0.324390703833832	Q3	Q3
0.7	#00BFC4	#00BFC4	0.356318867405346	0.517195576672958	Q3	Q3
0.7	#00BFC4	#00BFC4	0.44900192250506	0.437990406862588	Q3	Q3
0.7	#00BFC4	#00BFC4	0.255778961670256	0.347753678391293	Q3	Q3
0.7	#00BFC4	#00BFC4	0.39385819611605	0.460166269607923	Q3	Q3
0.7	#00BFC4	#00BFC4	0.415807244702173	0.519104130239295	Q3	Q3
0.7	#00BFC4	#00BFC4	0.315479200555977	0.415819886357814	Q3	Q3
0.7	#00BFC4	#00BFC4	0.285383444535806	0.0693456212980788	Q3	Q3
0.7	#00BFC4	#00BFC4	0.113577732562916	0.391332292266537	Q3	Q3
0.7	#00BFC4	#00BFC4	0.26655702532305	0.357840463479251	Q3	Q3
0.7	#00BFC4	#00BFC4	0.371519383387373	0.443854785935588	Q3	Q3
0.7	#00BFC4	#00BFC4	0.382882413280978	0.374000460698584	Q3	Q3
0.7	#00BFC4	#00BFC4	0.3255316253147	0.416240412397709	Q3	Q3
0.7	#00BFC4	#00BFC4	0.501770718120361	0.314943213925854	Q3	Q3
0.7	#00BFC4	#00BFC4	0.395114938187971	0.363455899552674	Q3	Q3
0.7	#00BFC4	#00BFC4	0.481027094642351	0.389376950347197	Q3	Q3
0.7	#00BFC4	#00BFC4	0.275442135845684	0.484710894019937	Q3	Q3
0.7	#00BFC4	#00BFC4	0.320190477997973	0.478596410990208	Q3	Q3
0.7	#00BFC4	#00BFC4	0.337754746436043	0.266705397288802	Q3	Q3
0.7	#00BFC4	#00BFC4	0.433049905348043	0.516392387312476	Q3	Q3
0.7	#00BFC4	#00BFC4	0.37925862867851	0.439444251754311	Q3	Q3
0.7	#00BFC4	#00BFC4	0.258670946592535	0.365120192253629	Q3	Q3
0.7	#00BFC4	#00BFC4	0.474784451963956	0.317076248619438	Q3	Q3
0.7	#00BFC4	#00BFC4	0.0699679055428897	0.417874666728913	Q3	Q3
0.7	#00BFC4	#00BFC4	0.489451191616773	0.36973540462754	Q3	Q3
0.7	#00BFC4	#00BFC4	0.427128637213818	0.483304695854809	Q3	Q3
0.7	#00BFC4	#00BFC4	0.431591789188025	0.433543972230077	Q3	Q3
0.7	#00BFC4	#00BFC4	0.416708031695652	0.214747665844399	Q3	Q3
0.7	#00BFC4	#00BFC4	0.499783018240793	0.259721680077079	Q3	Q3
0.7	#00BFC4	#00BFC4	0.350102238821437	0.347009741979937	Q3	Q3
0.7	#00BFC4	#00BFC4	0.478791392810361	0.184175009156688	Q3	Q3
0.7	#00BFC4	#00BFC4	0.502848835756337	0.461193519696022	Q3	Q3
0.7	#00BFC4	#00BFC4	0.421543285984855	0.440231956829651	Q3	Q3
0.7	#00BFC4	#00BFC4	0.478793859197657	0.496895564180908	Q3	Q3
0.7	#00BFC4	#00BFC4	0.421481822619903	0.414987190149305	Q3	Q3
0.7	#00BFC4	#00BFC4	0.268714405778975	0.2134162901484	Q3	Q3
0.7	#00BFC4	#00BFC4	0.36103795946182	0.486486010006324	Q3	Q3
0.7	#00BFC4	#00BFC4	0.294624607310853	0.36880602018651	Q3	Q3
0.7	#00BFC4	#00BFC4	0.477098937733665	0.4979207746596	Q3	Q3
0.7	#00BFC4	#00BFC4	0.360356928743887	0.511524500397223	Q3	Q3
0.7	#00BFC4	#00BFC4	0.494874394983727	0.382659806686893	Q3	Q3
0.7	#00BFC4	#00BFC4	0.335376269698159	0.272772855777523	Q3	Q3
0.7	#00BFC4	#00BFC4	0.479380722309696	0.420172680811163	Q3	Q3
0.7	#00BFC4	#00BFC4	0.364484381938713	0.374806753011223	Q3	Q3
0.7	#00BFC4	#00BFC4	0.462583736595602	0.503710499172485	Q3	Q3
0.7	#00BFC4	#00BFC4	0.448532100129271	0.380365513264322	Q3	Q3
0.7	#00BFC4	#00BFC4	0.394862826951077	0.515081880920517	Q3	Q3
0.7	#00BFC4	#00BFC4	0.457712736552271	0.48158341086551	Q3	Q3
0.7	#00BFC4	#00BFC4	0.29072320558614	0.39639279373726	Q3	Q3
0.7	#00BFC4	#00BFC4	0.402125821577492	0.487954302056043	Q3	Q3
0.7	#00BFC4	#00BFC4	0.407818120250873	0.336982365657209	Q3	Q3
0.7	#00BFC4	#00BFC4	0.452348738847845	0.400448204285674	Q3	Q3
0.7	#00BFC4	#00BFC4	0.353891692817094	0.408568019851988	Q3	Q3
0.7	#00BFC4	#00BFC4	0.493676430199109	0.498644587637722	Q3	Q3
0.7	#00BFC4	#00BFC4	0.372233923060734	0.475123290931533	Q3	Q3
0.7	#00BFC4	#00BFC4	0.484824937450001	0.505886472127443	Q3	Q3
0.7	#00BFC4	#00BFC4	0.414952199538229	0.35665775268172	Q3	Q3
1	#C77CFF	#C77CFF	0.579454934658009	0.39132925662679	Q4	Q4
1	#C77CFF	#C77CFF	0.522161880239784	0.462635754251404	Q4	Q4
1	#C77CFF	#C77CFF	0.57327032387793	0.480294445060686	Q4	Q4
1	#C77CFF	#C77CFF	0.549968890358484	0.435732608076309	Q4	Q4
1	#C77CFF	#C77CFF	0.617519844824078	0.28399927003718	Q4	Q4
1	#C77CFF	#C77CFF	0.545499823718112	0.518822117493298	Q4	Q4
1	#C77CFF	#C77CFF	0.518118140987629	0.360748711467652	Q4	Q4
1	#C77CFF	#C77CFF	0.556115612970498	0.160131284216957	Q4	Q4
1	#C77CFF	#C77CFF	0.574427353149257	0.357893071625405	Q4	Q4
1	#C77CFF	#C77CFF	0.590621710818139	0.448278801523655	Q4	Q4
1	#C77CFF	#C77CFF	0.706397004699735	0.241985743100332	Q4	Q4
1	#C77CFF	#C77CFF	0.545886986049336	0.329960615925916	Q4	Q4
1	#C77CFF	#C77CFF	0.515385236715619	0.347542939970094	Q4	Q4
1	#C77CFF	#C77CFF	0.776684281618338	0.462024352310037	Q4	Q4
1	#C77CFF	#C77CFF	0.548393789764202	0.39670099117237	Q4	Q4
1	#C77CFF	#C77CFF	0.602413162741	0.428500235154866	Q4	Q4
1	#C77CFF	#C77CFF	0.521998761680013	0.490733839642763	Q4	Q4
1	#C77CFF	#C77CFF	0.565185022910961	0.503646427572288	Q4	Q4
1	#C77CFF	#C77CFF	0.656245376533008	0.300525418312833	Q4	Q4
1	#C77CFF	#C77CFF	0.570421277017155	0.454274393980674	Q4	Q4
1	#C77CFF	#C77CFF	0.768783567975001	0.451193894155088	Q4	Q4
1	#C77CFF	#C77CFF	0.576576775552115	0.389766814344394	Q4	Q4
1	#C77CFF	#C77CFF	0.517304314113482	0.45692127106566	Q4	Q4
1	#C77CFF	#C77CFF	0.660886978327087	0.40465237893089	Q4	Q4
1	#C77CFF	#C77CFF	0.614769233698031	0.488364564871367	Q4	Q4
1	#C77CFF	#C77CFF	0.590296233757093	0.50925637635663	Q4	Q4
1	#C77CFF	#C77CFF	0.511986941595835	0.426780026591428	Q4	Q4
1	#C77CFF	#C77CFF	0.549893853267132	0.462782249961571	Q4	Q4
1	#C77CFF	#C77CFF	0.74257076840676	0.297003149016505	Q4	Q4
1	#C77CFF	#C77CFF	0.51012490355445	0.482881826699716	Q4	Q4
1	#C77CFF	#C77CFF	0.581035823406586	0.515270524469497	Q4	Q4
1	#C77CFF	#C77CFF	0.714970482301205	0.517710139767383	Q4	Q4
1	#C77CFF	#C77CFF	0.570814385825774	0.356074136797896	Q4	Q4
1	#C77CFF	#C77CFF	0.684817630265366	0.503153082344933	Q4	Q4
1	#C77CFF	#C77CFF	0.684548264325827	0.301568501146955	Q4	Q4
1	#C77CFF	#C77CFF	0.577525138415873	0.50483685488767	Q4	Q4
1	#C77CFF	#C77CFF	0.545857646521747	0.263652916560514	Q4	Q4
1	#C77CFF	#C77CFF	0.550926000269952	0.455166267052639	Q4	Q4
1	#C77CFF	#C77CFF	0.514782495934529	0.375339937096872	Q4	Q4
1	#C77CFF	#C77CFF	0.53569232709922	0.384395966427807	Q4	Q4
1	#C77CFF	#C77CFF	0.692389336043443	0.387352019065143	Q4	Q4
1	#C77CFF	#C77CFF	0.836640466661095	0.419273014316143	Q4	Q4
1	#C77CFF	#C77CFF	0.562704094911654	0.369826454708577	Q4	Q4
1	#C77CFF	#C77CFF	0.837917580294822	0.443371914444526	Q4	Q4
1	#C77CFF	#C77CFF	0.741180575278007	0.358478865968356	Q4	Q4
1	#C77CFF	#C77CFF	0.586641877874919	0.202972705052238	Q4	Q4
1	#C77CFF	#C77CFF	0.582986302938661	0.341410708862298	Q4	Q4
1	#C77CFF	#C77CFF	0.507605736544699	0.41722902285259	Q4	Q4
1	#C77CFF	#C77CFF	0.552077683795914	0.426892946755429	Q4	Q4
1	#C77CFF	#C77CFF	0.663385258247991	0.429801758479445	Q4	Q4
1	#C77CFF	#C77CFF	0.627264492028026	0.405663573606258	Q4	Q4
1	#C77CFF	#C77CFF	0.680892699795509	0.402564956694882	Q4	Q4
1	#C77CFF	#C77CFF	0.575019721307498	0.353295369296599	Q4	Q4
1	#C77CFF	#C77CFF	0.881012300473458	0.479413653770289	Q4	Q4
1	#C77CFF	#C77CFF	0.51035091604188	0.321246546806127	Q4	Q4
1	#C77CFF	#C77CFF	0.537229412050275	0.449310135567969	Q4	Q4
1	#C77CFF	#C77CFF	0.531408150980621	0.454965814544259	Q4	Q4
1	#C77CFF	#C77CFF	0.954545454545454	0.504114135066205	Q4	Q4
1	#C77CFF	#C77CFF	0.619478755246044	0.46409700570816	Q4	Q4
1	#C77CFF	#C77CFF	0.71429135338547	0.379572522100774	Q4	Q4
1	#C77CFF	#C77CFF	0.541008582868892	0.427828846991825	Q4	Q4
1	#C77CFF	#C77CFF	0.617042076528469	0.483361901580633	Q4	Q4
1	#C77CFF	#C77CFF	0.724022977869108	0.266676523323486	Q4	Q4
1	#C77CFF	#C77CFF	0.712682920706768	0.473789044324809	Q4	Q4
1	#C77CFF	#C77CFF	0.560310221730805	0.481441135621048	Q4	Q4
1	#C77CFF	#C77CFF	0.547083488818215	0.310958802051996	Q4	Q4
1	#C77CFF	#C77CFF	0.521341126964543	0.397775667185688	Q4	Q4
1	#C77CFF	#C77CFF	0.570806524256854	0.314136726297054	Q4	Q4
1	#C77CFF	#C77CFF	0.558236441328723	0.488233541439769	Q4	Q4
1	#C77CFF	#C77CFF	0.757807623997372	0.253801932331121	Q4	Q4
1	#C77CFF	#C77CFF	0.549550881570434	0.481715273460053	Q4	Q4
1	#C77CFF	#C77CFF	0.646457720418917	0.462937428845154	Q4	Q4
1	#C77CFF	#C77CFF	0.505427431941946	0.0903068067020827	Q4	Q4
1	#C77CFF	#C77CFF	0.589277856835799	0.444004777744686	Q4	Q4
1	#C77CFF	#C77CFF	0.560507078408898	0.395701495429717	Q4	Q4
1	#C77CFF	#C77CFF	0.641375018073247	0.461942523246677	Q4	Q4
1	#C77CFF	#C77CFF	0.593649851086806	0.3386987301996	Q4	Q4
1	#C77CFF	#C77CFF	0.565361349813328	0.465435982512628	Q4	Q4
1	#C77CFF	#C77CFF	0.532700730449624	0.287485698860164	Q4	Q4
1	#C77CFF	#C77CFF	0.776574454142373	0.367828297411791	Q4	Q4
1	#C77CFF	#C77CFF	0.644563892506167	0.379689878578664	Q4	Q4
1	#C77CFF	#C77CFF	0.544345014292797	0.312091806167787	Q4	Q4
1	#C77CFF	#C77CFF	0.757777083256015	0.219013007388633	Q4	Q4
1	#C77CFF	#C77CFF	0.552620176730775	0.382004024906823	Q4	Q4
1	#C77CFF	#C77CFF	0.542650081226933	0.366463592722682	Q4	Q4
1	#C77CFF	#C77CFF	0.758210404808274	0.471353089090177	Q4	Q4
1	#C77CFF	#C77CFF	0.529317599829632	0.426379699077961	Q4	Q4
1	#C77CFF	#C77CFF	0.658092422136009	0.471723081642404	Q4	Q4
1	#C77CFF	#C77CFF	0.640498513908741	0.250996014736943	Q4	Q4
1	#C77CFF	#C77CFF	0.835486224639983	0.441067545754281	Q4	Q4
1	#C77CFF	#C77CFF	0.699085900900232	0.434564021361659	Q4	Q4
1	#C77CFF	#C77CFF	0.551437903499749	0.240374938622787	Q4	Q4
1	#C77CFF	#C77CFF	0.79349300829145	0.352927806484408	Q4	Q4
1	#C77CFF	#C77CFF	0.58324322313227	0.409195340251991	Q4	Q4
1	#C77CFF	#C77CFF	0.65250718520734	0.39799190450643	Q4	Q4
1	#C77CFF	#C77CFF	0.676236113586799	0.40254551712298	Q4	Q4
1	#C77CFF	#C77CFF	0.601457231739167	0.47483795211648	Q4	Q4
1	#C77CFF	#C77CFF	0.539987495586623	0.375759539416893	Q4	Q4
1	#C77CFF	#C77CFF	0.5503480372828	0.427820356765527	Q4	Q4
1	#C77CFF	#C77CFF	0.736791047463952	0.331434401221585	Q4	Q4
1	#C77CFF	#C77CFF	0.600401894429893	0.456823230699318	Q4	Q4
1	#C77CFF	#C77CFF	0.567339837903351	0.40070187782334	Q4	Q4
1	#C77CFF	#C77CFF	0.629286555266335	0.374360208171195	Q4	Q4
1	#C77CFF	#C77CFF	0.570953590917913	0.461253067740692	Q4	Q4
1	#C77CFF	#C77CFF	0.552170632649732	0.450514807791376	Q4	Q4
1	#C77CFF	#C77CFF	0.505228376382986	0.440204100358914	Q4	Q4
1	#C77CFF	#C77CFF	0.676639440295938	0.2916525327091	Q4	Q4
1	#C77CFF	#C77CFF	0.620491078339272	0.440759292477719	Q4	Q4
1	#C77CFF	#C77CFF	0.771586839580657	0.440275377407572	Q4	Q4
1	#C77CFF	#C77CFF	0.748362356125824	0.367675847825579	Q4	Q4
1	#C77CFF	#C77CFF	0.542928397171856	0.356906591307982	Q4	Q4
1	#C77CFF	#C77CFF	0.526446664127123	0.396154119963923	Q4	Q4
1	#C77CFF	#C77CFF	0.707649300806496	0.405178946461914	Q4	Q4
1	#C77CFF	#C77CFF	0.536240620936588	0.514687547926581	Q4	Q4
1	#C77CFF	#C77CFF	0.59285005955596	0.464492549947757	Q4	Q4
1	#C77CFF	#C77CFF	0.668767768894427	0.477775779010116	Q4	Q4
1	#C77CFF	#C77CFF	0.589253238970822	0.453814979179058	Q4	Q4
1	#C77CFF	#C77CFF	0.530136726358723	0.302212254741639	Q4	Q4
1	#C77CFF	#C77CFF	0.654041242785055	0.494372906407949	Q4	Q4
1	#C77CFF	#C77CFF	0.592615905026437	0.343642642377196	Q4	Q4
1	#C77CFF	#C77CFF	0.613380553569035	0.292394568871286	Q4	Q4
1	#C77CFF	#C77CFF	0.53169179669895	0.421840153656794	Q4	Q4
1	#C77CFF	#C77CFF	0.511720818941033	0.480236119434253	Q4	Q4
1	#C77CFF	#C77CFF	0.587455727065972	0.39747839239685	Q4	Q4
1	#C77CFF	#C77CFF	0.646337378448809	0.457506779343827	Q4	Q4
1	#C77CFF	#C77CFF	0.572203434350201	0.430361461458299	Q4	Q4
1	#C77CFF	#C77CFF	0.803376807317926	0.40173931624346	Q4	Q4
1	#C77CFF	#C77CFF	0.637811978770559	0.491761064750436	Q4	Q4
1	#C77CFF	#C77CFF	0.512896396278466	0.445401693002888	Q4	Q4
1	#C77CFF	#C77CFF	0.532070206085708	0.49127507063953	Q4	Q4
1	#C77CFF	#C77CFF	0.730619927773125	0.369728873906121	Q4	Q4
1	#C77CFF	#C77CFF	0.548644212600423	0.486742344118309	Q4	Q4
1	#C77CFF	#C77CFF	0.537617783766396	0.467914789969764	Q4	Q4
1	#C77CFF	#C77CFF	0.530998878929905	0.448841857054651	Q4	Q4
1	#C77CFF	#C77CFF	0.560452510771106	0.296506078185382	Q4	Q4
1	#C77CFF	#C77CFF	0.630113295069114	0.505999198065423	Q4	Q4
1	#C77CFF	#C77CFF	0.61174985389032	0.514212175014659	Q4	Q4
1	#C77CFF	#C77CFF	0.659074117486208	0.290987557378615	Q4	Q4
1	#C77CFF	#C77CFF	0.542164817336323	0.460309875997823	Q4	Q4
1	#C77CFF	#C77CFF	0.53989609269428	0.423203807379877	Q4	Q4
1	#C77CFF	#C77CFF	0.714383222927537	0.495285846060281	Q4	Q4
1	#C77CFF	#C77CFF	0.556265103431239	0.319363190098723	Q4	Q4
1	#C77CFF	#C77CFF	0.545184524450999	0.431466269464428	Q4	Q4
1	#C77CFF	#C77CFF	0.537798958976933	0.294221597023238	Q4	Q4
1	#C77CFF	#C77CFF	0.738153121741379	0.366623534167305	Q4	Q4
1	#C77CFF	#C77CFF	0.595904062489045	0.503142534340077	Q4	Q4
1	#C77CFF	#C77CFF	0.511887757351692	0.4308666118507	Q4	Q4
1	#C77CFF	#C77CFF	0.604684933174432	0.360156018335899	Q4	Q4
1	#C77CFF	#C77CFF	0.661936899698208	0.505699118814092	Q4	Q4
1	#C77CFF	#C77CFF	0.51282540161519	0.516062787777622	Q4	Q4
1	#C77CFF	#C77CFF	0.616948257914097	0.400400649914164	Q4	Q4
1	#C77CFF	#C77CFF	0.783225345096801	0.183635642164447	Q4	Q4
1	#C77CFF	#C77CFF	0.872377991612198	0.507706308471264	Q4	Q4
1	#C77CFF	#C77CFF	0.507678443036359	0.399830027856188	Q4	Q4
1	#C77CFF	#C77CFF	0.592676204146797	0.367368111652506	Q4	Q4
1	#C77CFF	#C77CFF	0.602611164122453	0.496287741339775	Q4	Q4
1	#C77CFF	#C77CFF	0.602636807696535	0.47194135436609	Q4	Q4
1	#C77CFF	#C77CFF	0.511423271871913	0.419678787230305	Q4	Q4
1	#C77CFF	#C77CFF	0.73814827186799	0.33498962752372	Q4	Q4
1	#C77CFF	#C77CFF	0.734857886454833	0.41888569778989	Q4	Q4
1	#C77CFF	#C77CFF	0.766231895772722	0.219238450182052	Q4	Q4
1	#C77CFF	#C77CFF	0.514604253260802	0.421438011725163	Q4	Q4
1	#C77CFF	#C77CFF	0.680093299128045	0.200577129694852	Q4	Q4
1	#C77CFF	#C77CFF	0.543470428975996	0.340890448421149	Q4	Q4
1	#C77CFF	#C77CFF	0.749252374016823	0.444901210848155	Q4	Q4
1	#C77CFF	#C77CFF	0.750958125265473	0.446220142446818	Q4	Q4
1	#C77CFF	#C77CFF	0.613289607526723	0.407788286349928	Q4	Q4
1	#C77CFF	#C77CFF	0.622210386224322	0.313739535037083	Q4	Q4
1	#C77CFF	#C77CFF	0.509906089100448	0.425874532550883	Q4	Q4
1	#C77CFF	#C77CFF	0.829532834026639	0.467841612936934	Q4	Q4
1	#C77CFF	#C77CFF	0.571903164523109	0.507694403560006	Q4	Q4
1	#C77CFF	#C77CFF	0.660863299140628	0.488821836300925	Q4	Q4
1	#C77CFF	#C77CFF	0.574442665082954	0.195309831775848	Q4	Q4
1	#C77CFF	#C77CFF	0.625897899200554	0.451725149078399	Q4	Q4
1	#C77CFF	#C77CFF	0.540307591986101	0.282660447861921	Q4	Q4
1	#C77CFF	#C77CFF	0.602695810575312	0.357067924504642	Q4	Q4
1	#C77CFF	#C77CFF	0.539725240596663	0.462257108434606	Q4	Q4
1	#C77CFF	#C77CFF	0.781987286192452	0.371175510204081	Q4	Q4
1	#C77CFF	#C77CFF	0.539597337899117	0.405710471663072	Q4	Q4
1	#C77CFF	#C77CFF	0.522622054195483	0.495349514449151	Q4	Q4
1	#C77CFF	#C77CFF	0.754048547254874	0.325012050397942	Q4	Q4
1	#C77CFF	#C77CFF	0.723073185124155	0.382720634645989	Q4	Q4
1	#C77CFF	#C77CFF	0.826723580519099	0.442929374918531	Q4	Q4
1	#C77CFF	#C77CFF	0.681183572661005	0.458193911073301	Q4	Q4
1	#C77CFF	#C77CFF	0.69943986382379	0.430327437604918	Q4	Q4
1	#C77CFF	#C77CFF	0.58179103921169	0.498529726127298	Q4	Q4
1	#C77CFF	#C77CFF	0.637618471000319	0.25700055824629	Q4	Q4
1	#C77CFF	#C77CFF	0.524542171337127	0.43443085328922	Q4	Q4
1	#C77CFF	#C77CFF	0.645989589846518	0.383808454741231	Q4	Q4
1	#C77CFF	#C77CFF	0.811304067258678	0.194291854605234	Q4	Q4
1	#C77CFF	#C77CFF	0.719321340293648	0.312631669190753	Q4	Q4
1	#C77CFF	#C77CFF	0.601869205462175	0.366479598547477	Q4	Q4
1	#C77CFF	#C77CFF	0.711471218826533	0.489837532086681	Q4	Q4
1	#C77CFF	#C77CFF	0.568990077217624	0.208689171015323	Q4	Q4
1	#C77CFF	#C77CFF	0.532250404111249	0.360851457502803	Q4	Q4
1	#C77CFF	#C77CFF	0.589762789832798	0.33082263418249	Q4	Q4
1	#C77CFF	#C77CFF	0.622617166863483	0.413564252910502	Q4	Q4
1	#C77CFF	#C77CFF	0.796195578968468	0.337805324568456	Q4	Q4
1	#C77CFF	#C77CFF	0.605350693712751	0.328277941946497	Q4	Q4
1	#C77CFF	#C77CFF	0.652389245564258	0.356702613640281	Q4	Q4
1	#C77CFF	#C77CFF	0.651411282441373	0.248211755823557	Q4	Q4
1	#C77CFF	#C77CFF	0.546596231927681	0.449492841954282	Q4	Q4
1	#C77CFF	#C77CFF	0.510137084199167	0.418362561611995	Q4	Q4
1	#C77CFF	#C77CFF	0.550311520110718	0.470852085276936	Q4	Q4
1	#C77CFF	#C77CFF	0.553910520001542	0.316336685006007	Q4	Q4
1	#C77CFF	#C77CFF	0.557717769877811	0.395962405710238	Q4	Q4
1	#C77CFF	#C77CFF	0.543357045537138	0.460454826035066	Q4	Q4
1	#C77CFF	#C77CFF	0.611200955568401	0.462113929256531	Q4	Q4
1	#C77CFF	#C77CFF	0.537320219536151	0.491799032956284	Q4	Q4
1	#C77CFF	#C77CFF	0.584637098732571	0.368979095630994	Q4	Q4
1	#C77CFF	#C77CFF	0.852705449139404	0.23181871392986	Q4	Q4
1	#C77CFF	#C77CFF	0.57940091516074	0.327308053312371	Q4	Q4
1	#C77CFF	#C77CFF	0.74055592471116	0.393705028626459	Q4	Q4
1	#C77CFF	#C77CFF	0.539980162191579	0.20611430487314	Q4	Q4
1	#C77CFF	#C77CFF	0.723543418544683	0.410498057363656	Q4	Q4
1	#C77CFF	#C77CFF	0.699693958046588	0.466997750622864	Q4	Q4
1	#C77CFF	#C77CFF	0.735489568463963	0.40448705840461	Q4	Q4
1	#C77CFF	#C77CFF	0.697131276172123	0.512360500333093	Q4	Q4
1	#C77CFF	#C77CFF	0.676427775251522	0.429797548360208	Q4	Q4
1	#C77CFF	#C77CFF	0.715458565886675	0.436546498787566	Q4	Q4
1	#C77CFF	#C77CFF	0.60926106128245	0.485904822399079	Q4	Q4
1	#C77CFF	#C77CFF	0.544838165527802	0.195294219969567	Q4	Q4
1	#C77CFF	#C77CFF	0.697192622887883	0.371340260590467	Q4	Q4
1	#C77CFF	#C77CFF	0.521647282565909	0.405243053801352	Q4	Q4
1	#C77CFF	#C77CFF	0.532862675246186	0.267402440857455	Q4	Q4
1	#C77CFF	#C77CFF	0.653438907634515	0.354989087948631	Q4	Q4
1	#C77CFF	#C77CFF	0.623270435056415	0.322832453399231	Q4	Q4
1	#C77CFF	#C77CFF	0.881042452463677	0.421696298795054	Q4	Q4
1	#C77CFF	#C77CFF	0.62380693457215	0.483253683770757	Q4	Q4
1	#C77CFF	#C77CFF	0.531086195397334	0.419129445962059	Q4	Q4
1	#C77CFF	#C77CFF	0.586045249875479	0.412372991777818	Q4	Q4
1	#C77CFF	#C77CFF	0.621747640241561	0.373848505328106	Q4	Q4
1	#C77CFF	#C77CFF	0.522181303965448	0.419144739359423	Q4	Q4
1	#C77CFF	#C77CFF	0.520589187564185	0.382099780287611	Q4	Q4
1	#C77CFF	#C77CFF	0.578432205470396	0.0567838470371952	Q4	Q4
1	#C77CFF	#C77CFF	0.544066092722108	0.172932872232628	Q4	Q4
1	#C77CFF	#C77CFF	0.725297146777812	0.422096505100857	Q4	Q4
1	#C77CFF	#C77CFF	0.59084990279122	0.38099718118589	Q4	Q4
1	#C77CFF	#C77CFF	0.760131766472208	0.480199586473775	Q4	Q4
1	#C77CFF	#C77CFF	0.521890780669986	0.468346694647489	Q4	Q4
1	#C77CFF	#C77CFF	0.624144330826764	0.409648844709871	Q4	Q4
1	#C77CFF	#C77CFF	0.791738198082899	0.413765232326613	Q4	Q4
1	#C77CFF	#C77CFF	0.765563321792362	0.476971510127354	Q4	Q4
1	#C77CFF	#C77CFF	0.545823674835833	0.509808692542061	Q4	Q4
1	#C77CFF	#C77CFF	0.554631610260231	0.40661589131414	Q4	Q4
1	#C77CFF	#C77CFF	0.637382727245671	0.45160453108436	Q4	Q4
1	#C77CFF	#C77CFF	0.56050799580671	0.486286730044316	Q4	Q4
1	#C77CFF	#C77CFF	0.670547098615354	0.417028459941049	Q4	Q4
1	#C77CFF	#C77CFF	0.75307507473394	0.419780799995179	Q4	Q4
1	#C77CFF	#C77CFF	0.689313132070998	0.366137956116126	Q4	Q4
1	#C77CFF	#C77CFF	0.608651016771793	0.382480872601126	Q4	Q4
1	#C77CFF	#C77CFF	0.719223693165	0.38714232149069	Q4	Q4
1	#C77CFF	#C77CFF	0.608770989740704	0.373701669315437	Q4	Q4
1	#C77CFF	#C77CFF	0.577791538795488	0.48615147893506	Q4	Q4
