colour	fill	size	x	y
#C77CFF	#C77CFF	3.48	0.808362976984642	0.426061252804017
#C77CFF	#C77CFF	1.56	0.60372401258461	0.536963155273263
#C77CFF	#C77CFF	2.42	0.689022265252878	0.472366119391009
#C77CFF	#C77CFF	3.41	0.771344346593472	0.391496389843762
#C77CFF	#C77CFF	3.05	0.720967321520284	0.400781382815045
#C77CFF	#C77CFF	1.98	0.576981003156935	0.448027197047304
#C77CFF	#C77CFF	2.54	0.714020668719735	0.486453186439903
#C77CFF	#C77CFF	2.29	0.617495163122382	0.429788401145718
#C77CFF	#C77CFF	3.61	0.858488678184744	0.514410425014058
#C77CFF	#C77CFF	1.63	0.594568134940886	0.500151576085891
#C77CFF	#C77CFF	2.92	0.647807775534526	0.370874596827792
#C77CFF	#C77CFF	2.46	0.631782535470283	0.416138649714584
#C77CFF	#C77CFF	2.03	0.531042118732428	0.435425775574052
#C77CFF	#C77CFF	3.37	0.746298127575909	0.3750884186688
#C77CFF	#C77CFF	4.24	0.924958876762225	0.458060411964002
#C77CFF	#C77CFF	3.98	0.7475505990547	0.295822023244851
#C77CFF	#C77CFF	2.94	0.77573361758732	0.532003340595055
#C77CFF	#C77CFF	2.55	0.532194186173687	0.38290109591797
#C77CFF	#C77CFF	2.95	0.777321729461274	0.527418103509173
#C77CFF	#C77CFF	3.51	0.738348962010438	0.350047095208942
#C77CFF	#C77CFF	2.85	0.558465637143471	0.354692975229395
#C77CFF	#C77CFF	3.62	0.754659457243963	0.346182398803702
#C77CFF	#C77CFF	2.68	0.663540811807882	0.407954611872451
#C77CFF	#C77CFF	2.05	0.65902056663115	0.508033000814121
#C77CFF	#C77CFF	2.54	0.723897081098546	0.516318128486948
#C77CFF	#C77CFF	2.54	0.544929321051773	0.384685152337583
#C77CFF	#C77CFF	2.57	0.709752799248593	0.471190359372831
#C77CFF	#C77CFF	3.17	0.796229580975469	0.488375894441453
#C77CFF	#C77CFF	2.47	0.589342463370678	0.399102843649598
#C77CFF	#C77CFF	2.25	0.680078422662288	0.496251554278115
#C77CFF	#C77CFF	2.03	0.647060760476932	0.491599186329983
#C77CFF	#C77CFF	3.71	0.842018702614479	0.427940355254897
#C77CFF	#C77CFF	3.07	0.750243479315308	0.426506777468911
#C77CFF	#C77CFF	1.69	0.620232349080634	0.534549825221285
#C77CFF	#C77CFF	4.24	0.928992076417642	0.473131846647964
#C77CFF	#C77CFF	2.86	0.755200183641265	0.485375679278527
#C77CFF	#C77CFF	3	0.758099979454269	0.451657387796743
#C77CFF	#C77CFF	2.24	0.672585944516195	0.484904905073181
#C77CFF	#C77CFF	1.5	0.591364717306573	0.521326862389967
#C77CFF	#C77CFF	2.72	0.741631934314198	0.495659663670147
#C77CFF	#C77CFF	1.92	0.636908800736382	0.500484938644474
#C77CFF	#C77CFF	2.31	0.641440948419096	0.440847955538376
#C77CFF	#C77CFF	2.48	0.710184296320069	0.496144506740939
#C77CFF	#C77CFF	2.44	0.666897171322237	0.443373660805162
#C77CFF	#C77CFF	3.82	0.877202986173723	0.47902946432902
#C77CFF	#C77CFF	2.35	0.682303630186388	0.476476359371802
#C77CFF	#C77CFF	2.27	0.666206165556384	0.47046140611108
#C77CFF	#C77CFF	3.06	0.762819250667023	0.447256850399108
#C77CFF	#C77CFF	3.47	0.737181459846565	0.354435521968398
#C77CFF	#C77CFF	3.24	0.643012797475211	0.333383484394042
#C77CFF	#C77CFF	2.67	0.680249090843211	0.421150499396089
#C77CFF	#C77CFF	2.33	0.669258690370019	0.463511147910778
#C77CFF	#C77CFF	1.72	0.622735995853974	0.525999791203268
#C77CFF	#C77CFF	1.34	0.536898426542403	0.504880693495013
#C77CFF	#C77CFF	2.71	0.739821070060621	0.493900333196598
#C77CFF	#C77CFF	1.74	0.590684813084523	0.481591480518837
#C77CFF	#C77CFF	1.93	0.625763890561474	0.483356055861008
#C77CFF	#C77CFF	2.09	0.667600472212426	0.519178378216849
#C77CFF	#C77CFF	2.76	0.678566035100186	0.407044344722234
#C77CFF	#C77CFF	3.41	0.570400717183029	0.299694476803135
#C77CFF	#C77CFF	4.62	0.583119399347582	0.178316086411259
#C77CFF	#C77CFF	2.66	0.671036834830044	0.415446910182923
#C77CFF	#C77CFF	2.69	0.713457305044458	0.451433771556386
#C77CFF	#C77CFF	2.45	0.564213099264005	0.395957656002006
#C77CFF	#C77CFF	2.56	0.563913359554048	0.384793020228494
#C77CFF	#C77CFF	2.73	0.554462267764704	0.366637523441815
#C77CFF	#C77CFF	1.37	0.580250973538166	0.541729100529801
#C77CFF	#C77CFF	1.57	0.59255563582378	0.508760937016577
#C77CFF	#C77CFF	2.79	0.538248530937611	0.359887531304182
#C77CFF	#C77CFF	1.02	0.530972056245067	0.537197271407388
#C77CFF	#C77CFF	2.09	0.664877561346283	0.511359131192501
#C77CFF	#C77CFF	3.22	0.630653779240171	0.331194721070232
#C77CFF	#C77CFF	2.15	0.614310832395036	0.444444599100575
#C77CFF	#C77CFF	2.32	0.640893308371421	0.439547287099232
#C77CFF	#C77CFF	1.87	0.618712290426409	0.485752621317019
#C77CFF	#C77CFF	2.03	0.53958507308279	0.436168765505305
#C77CFF	#C77CFF	2.2	0.634759159016431	0.450574320437613
#C77CFF	#C77CFF	2.79	0.73135252550665	0.455885418529997
#C77CFF	#C77CFF	1.62	0.534327947903249	0.476649816886351
#C77CFF	#C77CFF	1.21	0.556755603833115	0.530111244245854
#C77CFF	#C77CFF	3.98	0.707320049769028	0.275833772762847
#C77CFF	#C77CFF	3.47	0.815232006252753	0.439945896417205
#C77CFF	#C77CFF	3.16	0.618793494466851	0.333807621743643
#C77CFF	#C77CFF	1.69	0.619870656093916	0.533822712752038
#C77CFF	#C77CFF	3.2	0.802869393637012	0.496702056987205
#C77CFF	#C77CFF	1.36	0.570436711151854	0.519674861152204
#C77CFF	#C77CFF	3.21	0.760376718966884	0.413357569986022
#C77CFF	#C77CFF	1.96	0.594390123631893	0.457042291912559
#C77CFF	#C77CFF	1.86	0.57770586988025	0.460426248606373
#C77CFF	#C77CFF	1.94	0.564284455665348	0.448131766947167
#C77CFF	#C77CFF	1.78	0.554028548986712	0.462282146333948
#C77CFF	#C77CFF	3.29	0.816620202676817	0.508639386831525
#C77CFF	#C77CFF	2.47	0.684875371333705	0.456579403087118
#C77CFF	#C77CFF	2.28	0.690916851597691	0.515322945964206
#C77CFF	#C77CFF	1.34	0.550242283497709	0.508641207758904
#C77CFF	#C77CFF	4.39	0.954545454545455	0.502160715840499
#C77CFF	#C77CFF	2.45	0.712644902446775	0.515952605666001
#C77CFF	#C77CFF	2.79	0.740062329364164	0.472662459424646
#C77CFF	#C77CFF	3.78	0.859096810811964	0.444715531511959
#C77CFF	#C77CFF	3.81	0.585021315293688	0.260734979816458
#C77CFF	#C77CFF	2.64	0.64462405327343	0.401721289145646
#C77CFF	#C77CFF	1.46	0.570554684130961	0.504832933375178
#C77CFF	#C77CFF	1.43	0.576142905227427	0.512959198078516
#C77CFF	#C77CFF	3.3	0.81748693967878	0.504710216221854
#C77CFF	#C77CFF	3.39	0.822685626633498	0.481714785772523
#C77CFF	#C77CFF	1.95	0.65161560917233	0.524512044350355
#C77CFF	#C77CFF	3.79	0.753587030253492	0.323372366560228
#C77CFF	#C77CFF	3.01	0.784471684706188	0.541346792849288
#C77CFF	#C77CFF	2.46	0.684403876583669	0.45828370199698
#C77CFF	#C77CFF	3.29	0.790852196827242	0.440800679412355
#C77CFF	#C77CFF	3.06	0.770230357454364	0.460620971013729
#C77CFF	#C77CFF	2.75	0.575423344793695	0.366464236089545
#C77CFF	#C77CFF	2.27	0.672445023667576	0.479552404980101
#C77CFF	#C77CFF	3.25	0.815368619153365	0.540410587301811
#C77CFF	#C77CFF	1.16	0.553465849360347	0.536639669801688
#C77CFF	#C77CFF	2.65	0.644348556797003	0.400641021304935
#C77CFF	#C77CFF	3.56	0.584969756429234	0.285916895973362
#C77CFF	#C77CFF	1.18	0.538994670647691	0.521505062748595
#C77CFF	#C77CFF	3.33	0.731370385860362	0.368846730541655
#C77CFF	#C77CFF	3.7	0.72407908436495	0.316998870711436
#C77CFF	#C77CFF	2.01	0.635649929699614	0.479837356741321
#C77CFF	#C77CFF	3.02	0.6173626285065	0.348555553939785
#C77CFF	#C77CFF	3.61	0.814984436726927	0.408458783495756
#C77CFF	#C77CFF	2.18	0.602652050687389	0.434951168916438
#C77CFF	#C77CFF	2.09	0.670317796883535	0.537281396627495
#C77CFF	#C77CFF	3.99	0.904121337582973	0.507822085759507
#C77CFF	#C77CFF	2.91	0.641944591682283	0.368880739450671
#C77CFF	#C77CFF	1.83	0.543454706801085	0.456399897605353
#C77CFF	#C77CFF	2.51	0.626785452068257	0.407577728285999
#C77CFF	#C77CFF	1.54	0.56167099565593	0.4899256000634
#C77CFF	#C77CFF	1.68	0.541828396228972	0.470794069527214
#C77CFF	#C77CFF	2.98	0.781559072114621	0.53246018866417
#C77CFF	#C77CFF	1.7	0.621852562075401	0.537509470140187
#C77CFF	#C77CFF	2.11	0.649396205082215	0.478664707743132
#C77CFF	#C77CFF	3.62	0.68569085408312	0.307542168531411
#C77CFF	#C77CFF	3.82	0.751576901790275	0.31801543622398
#C77CFF	#C77CFF	1.4	0.582751486467921	0.531132654622283
#C77CFF	#C77CFF	3.26	0.542670377184148	0.312817073175776
#C77CFF	#C77CFF	3.26	0.798102275670173	0.462037622988386
#C77CFF	#C77CFF	3.61	0.858733966961236	0.516231088696762
#C77CFF	#C77CFF	2.49	0.610442629219914	0.403794052884497
#C77CFF	#C77CFF	5.42	0.900891609015743	0.20911749929486
#C77CFF	#C77CFF	1.44	0.587934761111105	0.529933820810256
#C77CFF	#C77CFF	2.95	0.55096762673232	0.344372177325781
#C77CFF	#C77CFF	4.78	0.588218496242659	0.162333984723928
#C77CFF	#C77CFF	3.12	0.641944591061796	0.346156356110572
#C77CFF	#C77CFF	3.96	0.80990368497109	0.343413633273683
#C77CFF	#C77CFF	1.6	0.53845721125164	0.479214062959976
#C77CFF	#C77CFF	2.41	0.709440921789132	0.52882395195938
#C77CFF	#C77CFF	1.48	0.585966653508621	0.51730663610603
#C77CFF	#C77CFF	1.72	0.565572083444325	0.472295993689191
#C77CFF	#C77CFF	2	0.636074065703945	0.483358111481377
#C77CFF	#C77CFF	2.35	0.689124496867299	0.488234316033262
#C77CFF	#C77CFF	2.95	0.654203698561058	0.369495190797554
#C77CFF	#C77CFF	1.77	0.571229343696281	0.46869840481563
#C77CFF	#C77CFF	1.14	0.546745261217096	0.530148262943169
#C77CFF	#C77CFF	1.41	0.577583341543371	0.51930086860495
#C77CFF	#C77CFF	1.66	0.562775704081006	0.477792041240968
#C77CFF	#C77CFF	2.14	0.653525830029801	0.479259243739951
#C77CFF	#C77CFF	2.96	0.778873293860664	0.53105720758117
#C77CFF	#C77CFF	2.83	0.719603033269149	0.434091713444547
#C77CFF	#C77CFF	2.54	0.547039160995149	0.385194284548478
